home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Middlesbrough,Hull City,12/5/2016,W,1,0,Dean M. (Eng),27395,Riverside Stadium (Middlesbrough),0.61,0.39,16,6,4,2,5,3,7,1,12,9,13,7,3,1,2,3,6,11,1,1,4 - 3 - 3,4 - 4 - 1 - 1,"[u'Barragan A.', u'Chambers C.', u'Clayton A.', u'De Roon M.', u'Fabio', u'Fischer V.', u'Forshaw A.', u'Gibson B. ', u'Negredo A.', u'Ramirez G.', u'Valdes V. ']","[u'Clucas S.', u'Davies C.', u'Dawson M. ', u'Diomande A.', u'Elmohamady A.', u'Henriksen M.', u'Livermore J.', u'Marshall D. ', u'Mason R.', u'Robertson A.', u'Snodgrass R.']","[u'Downing S.', u'Espinosa B.', u'Guzan B. ', u'Leadbitter G.', u'Nsue E.', u'Stuani C.', u'Traore A.']","[u'Bowen J.', u'Huddlestone T.', u'Jakupovic E. ', u'Maguire H.', u'Meyler D.', u'Tymon J.', u'Weir J.']","[(u'Downing S.', u'Ramirez G.'), (u'Bowen J.', u'Mason R.'), (u'Huddlestone T.', u'Livermore J.'), (u'Meyler D.', u'Henriksen M.'), (u'Stuani C.', u'Fischer V.')]",Karanka A.,Phelan M.
Chelsea,Liverpool,9/16/2016,L,1,2,Atkinson M. (Eng),41514,Stamford Bridge (London),0.53,0.47,12,13,4,5,3,2,5,6,14,10,6,4,6,2,3,3,6,13,1,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Azpilicueta C.', u'Cahill G.', u'Costa D.', u'Courtois T. ', u'Hazard E.', u'Ivanovic B. ', u'Kante N.', u'Luiz D.', u'Matic N.', u'Oscar', u'Willian']","[u'Clyne N.', u'Coutinho', u'Henderson J. ', u'Lallana A.', u'Lovren D.', u'Mane S.', u'Matip J.', u'Mignolet S. ', u'Milner J.', u'Sturridge D.', u'Wijnaldum G.']","[u'Aina O.', u'Alonso M.', u'Batshuayi M.', u'Begovic A. ', u'Fabregas C.', u'Moses V.', u'Pedro']","[u'Ejaria O.', u'Grujic M.', u'Karius L. ', u'Moreno A.', u'Origi D.', u'Lucas Leiva', u'Stewart K.']","[(u'Fabregas C.', u'Matic N.'), (u'Origi D.', u'Sturridge D.'), (u'Moses V.', u'Willian'), (u'Lucas Leiva', u'Coutinho'), (u'Pedro', u'Oscar'), (u'Stewart K.', u'Wijnaldum G.')]",Conte A.,Klopp J.
Bournemouth,Manchester United,8/14/2016,L,1,3,Marriner A. (Eng),11355,Dean Court (Bournemouth),0.47,0.53,9,11,3,7,2,2,4,2,14,9,4,2,3,4,4,2,7,10,0,1,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Arter H.', u'Boruc A. ', u'Cook L.', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Ibe J.', u'King J.', u'Smith A.', u'Surman A.', u'Wilson C.']","[u'Bailly E.', u'Blind D.', u'de Gea D. ', u'Fellaini M.', u'Herrera A.', u'Ibrahimovic Z.', u'Martial A.', u'Mata', u'Rooney W. ', u'Shaw L.', u'Valencia A.']","[u'Afobe B.', u'Ake N.', u'Federici A. ', u'Gosling D.', u'Grabban L.', u'Gradel M.', u'Smith B.']","[u'Carrick M.', u'Depay M.', u'Mkhitaryan H.', u'Rashford M.', u'Rojo M.', u'Romero S. ', u'Schneiderlin M.']","[(u'Afobe B.', u'Ibe J.'), (u'Depay M.', u'Rooney W.'), (u'Mkhitaryan H.', u'Mata J.'), (u'Grabban L.', u'Wilson C.'), (u'Gradel M.', u'Cook L.'), (u'Schneiderlin M.', u'Martial A.')]",Howe E.,Mourinho J.
West Ham,Bournemouth,8/21/2016,W,1,0,Pawson C. (Eng),56977,Olympic Stadium (London),0.47,0.53,15,9,2,5,8,1,5,3,16,16,1,6,1,1,5,1,15,15,3,3,4 - 1 - 4 - 1,4 - 4 - 1 - 1,"[u'Adrian ', u'Antonio M.', u'Byram S.', u'Collins J.', u'Kouyate C.', u'Masuaku A.', u'Noble M. ', u'Nordtveit H.', u'Reid W.', u'Tore G.', u'Valencia E.']","[u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Fraser R.', u'Ibe J.', u'King J.', u'Smith A.', u'Surman A.', u'Wilson C.']","[u'Burke R.', u'Calleri J.', u'Fletcher A.', u'Obiang P.', u'Ogbonna A.', u'Oxford R.', u'Randolph D. ']","[u'Afobe B.', u'Ake N.', u'Federici A. ', u'Gosling D.', u'Grabban L.', u'Gradel M.', u'Smith B.']","[(u'Calleri J.', u'Valencia E.'), (u'Ake N.', u'Ibe J.'), (u'Fletcher A.', u'Nordtveit H.'), (u'Obiang P.', u'Tore G.'), (u'Gosling D.', u'Fraser R.'), (u'Grabban L.', u'Wilson C.')]",Bilic S.,Howe E.
West Brom,West Ham,9/17/2016,W,4,2,Clattenburg M. (Eng),22209,The Hawthorns (West Bromwich),0.29,0.71,8,23,6,5,2,9,0,9,6,13,2,6,1,1,3,2,14,6,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Chadli N.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'Galloway B.', u'McAuley G.', u'McClean J.', u'Phillips M.', u'Rondon S.', u'Yacob C.']","[u'Adrian ', u'Antonio M.', u'Collins J.', u'Kouyate C.', u'Lanzini M.', u'Masuaku A.', u'Noble M. ', u'Nordtveit H.', u'Ogbonna A.', u'Payet D.', u'Zaza S.']","[u'Berahino S.', u'Gardner C.', u'Morrison J.', u'Myhill B. ', u'Nyom A.', u'Olsson J.', u'Robson-Kanu H.']","[u'Calleri J.', u'Feghouli S.', u'Fletcher A.', u'Obiang P.', u'Oxford R.', u'Randolph D. ', u'Tore G.']","[(u'Calleri J.', u'Zaza S.'), (u'Feghouli S.', u'Noble M.'), (u'Morrison J.', u'Chadli N.'), (u'Fletcher A.', u'Masuaku A.'), (u'Nyom A.', u'Galloway B.'), (u'Robson-Kanu H.', u'Rondon S.')]",Pulis T.,Bilic S.
Middlesbrough,Tottenham,9/24/2016,L,1,2,Scott G. (Eng),32703,Riverside Stadium (Middlesbrough),0.41,0.59,6,19,2,5,2,7,2,7,12,13,2,10,0,3,3,1,14,9,2,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Barragan A.', u'Chambers C.', u'Clayton A.', u'De Roon M.', u'Downing S.', u'Friend G. ', u'Gibson B.', u'Negredo A.', u'Ramirez G.', u'Stuani C.', u'Valdes V. ']","[u'Alderweireld T.', u'Alli D.', u'Davies B.', u'Eriksen C.', u'Janssen V.', u'Lloris H. ', u'Sissoko M.', u'Son Heung-Min', u'Vertonghen J.', u'Walker K.', u'Wanyama V.']","[u'Ayala D.', u'Fischer V.', u'Forshaw A.', u'Guzan B. ', u'Nsue E.', u'Rhodes J.', u'Traore A.']","[u'Carter-Vickers C.', u'Lamela E.', u""N'Koudou G."", u'Trippier K.', u'Vorm M. ', u'Wimmer K.', u'Winks H.']","[(u'Lamela E.', u'Sissoko M.'), (u'Forshaw A.', u'Clayton A.'), (u""N'Koudou G."", u'Eriksen C.'), (u'Rhodes J.', u'Negredo A.'), (u'Traore A.', u'Ramirez G.'), (u'Winks H.', u'Janssen V.')]",Karanka A.,Pochettino M.
Tottenham,Manchester City,10/2/2016,W,2,0,Marriner A. (Eng),31793,White Hart Lane (London),0.42,0.58,13,12,7,6,4,3,2,3,14,29,4,3,8,5,6,5,20,10,2,2,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Alderweireld T.', u'Alli D.', u'Eriksen C.', u'Lamela E.', u'Lloris H. ', u'Rose D.', u'Sissoko M.', u'Son Heung-Min', u'Vertonghen J.', u'Walker K.', u'Wanyama V.']","[u'Aguero S.', u'Bravo C. ', u'Fernandinho', u'Fernando', u'Kolarov A.', u'Navas J.', u'Otamendi N.', u'Silva D.', u'Sterling R.', u'Stones J.', u'Zabaleta P. ']","[u'Davies B.', u'Dier E.', u'Janssen V.', u""N'Koudou G."", u'Trippier K.', u'Vorm M. ', u'Winks H.']","[u'Caballero W. ', u'Clichy G.', u'Garcia A.', u'Gundogan I.', u'Iheanacho K.', u'Sagna B.', u'Sane L.']","[(u'Dier E.', u'Sissoko M.'), (u'Janssen V.', u'Son Heung-Min'), (u""N'Koudou G."", u'Alli D.'), (u'Gundogan I.', u'Fernando'), (u'Iheanacho K.', u'Navas J.'), (u'Sane L.', u'Sterling R.')]",Pochettino M.,Guardiola P.
Arsenal,Tottenham,11/6/2016,D,1,1,Clattenburg M. (Eng),60039,Emirates Stadium (London),0.46,0.54,15,10,2,3,9,7,4,0,18,17,7,2,7,1,2,1,11,17,1,2,4 - 2 - 3 - 1,3 - 4 - 2 - 1,"[u'Bellerin H.', u'Cech P. ', u'Coquelin F.', u'Iwobi A.', u'Koscielny L. ', u'Monreal N.', u'Mustafi S.', u'Ozil M.', u'Sanchez A.', u'Walcott T.', u'Xhaka G.']","[u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lloris H. ', u'Rose D.', u'Son Heung-Min', u'Vertonghen J.', u'Walker K.', u'Wanyama V.', u'Wimmer K.']","[u'Elneny M.', u'Gibbs K.', u'Giroud O.', u'Ospina D. ', u'Oxlade-Chamberlain A.', u'Gabriel', u'Ramsey A.']","[u'Carter-Vickers C.', u'Janssen V.', u""N'Koudou G."", u'Onomah J.', u'Trippier K.', u'Vorm M. ', u'Winks H.']","[(u'Janssen V.', u'Kane H.'), (u'Giroud O.', u'Iwobi A.'), (u'Oxlade-Chamberlain A.', u'Walcott T.'), (u'Trippier K.', u'Walker K.'), (u'Ramsey A.', u'Coquelin F.'), (u'Winks H.', u'Son Heung-Min')]",Wenger A.,Pochettino M.
Leicester,West Brom,11/6/2016,L,1,2,Pawson C. (Eng),31879,King Power Stadium (Leicester),0.59,0.41,5,11,2,5,3,3,0,3,8,12,5,6,4,0,3,1,8,8,0,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'King A.', u'Mahrez R.', u'Morgan W. ', u'Musa A.', u'Okazaki S.', u'Simpson D.', u'Slimani I.', u'Zieler R. ']","[u'Brunt C.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'McAuley G.', u'Morrison J.', u'Nyom A.', u'Phillips M.', u'Rondon S.', u'Yacob C.']","[u'Albrighton M.', u'Amartey D.', u'Gray D.', u'Hamer B. ', u'Schlupp J.', u'Ulloa L.', u'Vardy J.']","[u'Field S.', u'Galloway B.', u'Gardner C.', u'Leko J.', u'Myhill B. ', u'Robson-Kanu H.', u'Wilson K.']","[(u'Gray D.', u'Musa A.'), (u'Gardner C.', u'Phillips M.'), (u'Ulloa L.', u'Huth R.'), (u'Robson-Kanu H.', u'Morrison J.'), (u'Vardy J.', u'Okazaki S.')]",Ranieri C.,Pulis T.
Tottenham,Sunderland,9/18/2016,W,1,0,Dean M. (Eng),31251,White Hart Lane (London),0.74,0.26,31,6,9,2,15,3,7,1,16,7,14,1,0,0,2,8,7,16,1,7,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Alderweireld T.', u'Alli D.', u'Dembele M.', u'Dier E.', u'Kane H.', u'Lloris H. ', u'Sissoko M.', u'Son Heung-Min', u'Vertonghen J.', u'Walker K.', u'Wanyama V.']","[u'Cattermole L. ', u'Defoe J.', u'Denayer J.', u'Djilobodji P.', u'Januzaj A.', u'Kirchhoff J.', u'Kone L.', u'Manquillo J.', u'Ndong D.', u'Pickford J. ', u'Pienaar S.']","[u'Davies B.', u'Eriksen C.', u'Janssen V.', u'Lamela E.', u'Trippier K.', u'Vorm M. ', u'Winks H.']","[u'Gooch L.', u'Khazri W.', u'Love D.', u'McNair P.', u'Mika ', u""O'Shea J."", u'Watmore D.']","[(u'Davies B.', u'Dier E.'), (u'Khazri W.', u'Kirchhoff J.'), (u'Janssen V.', u'Kane H.'), (u'Lamela E.', u'Dembele M.'), (u'McNair P.', u'Denayer J.'), (u'Watmore D.', u'Pienaar S.')]",Pochettino M.,Moyes D.
Hull City,Leicester,8/13/2016,W,2,1,Dean M. (Eng),21037,KC Stadium (Hull),0.5,0.5,14,18,5,5,7,9,2,4,17,8,5,3,1,0,4,3,8,17,2,2,4 - 3 - 3,4 - 4 - 2,"[u'Clucas S.', u'Davies C. ', u'Diomande A.', u'Elmohamady A.', u'Hernandez A.', u'Huddlestone T.', u'Jakupovic E. ', u'Livermore J.', u'Meyler D.', u'Robertson A.', u'Snodgrass R.']","[u'Drinkwater D.', u'Fuchs Ch.', u'Gray D.', u'Hernandez L.', u'King A.', u'Mahrez R.', u'Morgan W. ', u'Musa A.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Bowen J.', u'Clackstone J.', u'Kuciak D. ', u'Luer G.', u'Maloney S.', u'Olley G.', u'Tymon J.']","[u'Albrighton M.', u'Amartey D.', u'Chilwell B.', u'Kapustka B.', u'Okazaki S.', u'Ulloa L.', u'Zieler R. ']","[(u'Amartey D.', u'King A.'), (u'Okazaki S.', u'Gray D.'), (u'Ulloa L.', u'Simpson D.')]",Phelan M.,Ranieri C.
Crystal Palace,West Ham,10/15/2016,L,0,1,Atkinson M. (Eng),25643,Selhurst Park (London),0.56,0.44,12,12,3,4,8,5,1,3,13,13,7,6,1,1,3,3,12,13,1,5,4 - 2 - 3 - 1,3 - 4 - 2 - 1,"[u'Benteke C.', u'Delaney D. ', u'Kelly M.', u'Ledley J.', u'Mandanda S. ', u'McArthur J.', u'Puncheon J.', u'Tomkins J.', u'Townsend A.', u'Ward J.', u'Zaha W.']","[u'Adrian ', u'Antonio M.', u'Cresswell A.', u'Kouyate C.', u'Lanzini M.', u'Noble M. ', u'Obiang P.', u'Ogbonna A.', u'Payet D.', u'Reid W.', u'Zaza S.']","[u'Cabaye Y.', u'Campbell F.', u'Fryers Z.', u'Hennessey W. ', u'Lee Chung-Yong', u'Sako B.', u'Wickham C.']","[u'Calleri J.', u'Collins J.', u'Feghouli S.', u'Fernandes E.', u'Fletcher A.', u'Nordtveit H.', u'Spiegel R. ']","[(u'Cabaye Y.', u'Ledley J.'), (u'Calleri J.', u'Zaza S.'), (u'Fryers Z.', u'Kelly M.'), (u'Fernandes E.', u'Payet D.'), (u'Nordtveit H.', u'Lanzini M.'), (u'Wickham C.', u'McArthur J.')]",Pardew A.,Bilic S.
Crystal Palace,Manchester City,11/19/2016,L,1,2,Madley R. (Eng),25529,Selhurst Park (London),0.38,0.62,9,10,2,4,4,5,3,1,15,11,2,7,1,1,2,1,12,15,1,2,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Benteke C.', u'Cabaye Y.', u'Dann S. ', u'Hennessey W. ', u'Kelly M.', u'McArthur J.', u'Puncheon J.', u'Tomkins J.', u'Townsend A.', u'Ward J.', u'Zaha W.']","[u'Aguero S.', u'Bravo C. ', u'de Bruyne K.', u'Fernandinho', u'Kolarov A.', u'Kompany V. ', u'Nolito D.', u'Otamendi N.', u'Sagna B.', u'Sterling R.', u'Toure Y.']","[u'Delaney D.', u'Flamini M.', u'Lee Chung-Yong', u'Mutch J.', u'Sako B.', u'Speroni J. ', u'Wickham C.']","[u'Caballero W. ', u'Iheanacho K.', u'Navas J.', u'Fernando', u'Sane L.', u'Silva D.', u'Zabaleta P.']","[(u'Lee Chung-Yong', u'Benteke C.'), (u'Fernando', u'Aguero S.'), (u'Sako B.', u'Kelly M.'), (u'Silva D.', u'Nolito D.'), (u'Wickham C.', u'Townsend A.'), (u'Zabaleta P.', u'Kompany V.')]",Pardew A.,Guardiola P.
Everton,Tottenham,8/13/2016,D,1,1,Atkinson M. (Eng),34494,Goodison Park (Liverpool),0.42,0.58,12,13,6,4,4,4,2,5,14,14,5,6,5,0,3,5,10,14,,,3 - 4 - 3,4 - 2 - 3 - 1,"[u'Baines L.', u'Barkley R.', u'Barry G.', u'Deulofeu G.', u'Gueye I.', u'Holgate M.', u'Jagielka P. ', u'McCarthy J.', u'Mirallas K.', u'Mori R.', u'Stekelenburg M. ']","[u'Alderweireld T.', u'Alli D.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lamela E.', u'Lloris H. ', u'Rose D.', u'Vertonghen J.', u'Walker K.', u'Wanyama V.']","[u'Cleverley T.', u'Davies T.', u'Galloway B.', u'Kone A.', u'Lennon A.', u'Oviedo B.', u'Robles J. ']","[u'Carter-Vickers C.', u'Davies B.', u'Janssen V.', u'Mason R.', u'Onomah J.', u'Vorm M. ', u'Winks H.']","[(u'Cleverley T.', u'Barry G.'), (u'Janssen V.', u'Dier E.'), (u'Kone A.', u'Deulofeu G.'), (u'Lennon A.', u'Mirallas K.'), (u'Vorm M. ', u'Lloris H.')]",Koeman R.,Pochettino M.
Swansea,Crystal Palace,11/26/2016,W,5,4,Friend K. (Eng),20276,Liberty Stadium (Swansea),0.57,0.43,18,12,9,4,7,4,2,4,24,14,10,6,2,0,0,4,12,24,4,5,4 - 3 - 3,4 - 4 - 2,"[u'Amat J.', u'Barrow M.', u'Cork J. ', u'Fabianski L. ', u'Fer L.', u'Fernandez F.', u'Fulton J.', u'Naughton K.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.']","[u'Benteke C.', u'Cabaye Y.', u'Dann S. ', u'Hennessey W. ', u'Kelly M.', u'McArthur J.', u'Puncheon J.', u'Tomkins J.', u'Ward J.', u'Wickham C.', u'Zaha W.']","[u'Dyer N.', u'Llorente F.', u'McBurnie O.', u'Montero J.', u'Nordfeldt K. ', u'Rangel A.', u'van der Hoorn M.']","[u'Campbell F.', u'Delaney D.', u'Fryers Z.', u'Ledley J.', u'Sako B.', u'Speroni J. ', u'Townsend A.']","[(u'Llorente F.', u'Routledge W.'), (u'Fryers Z.', u'Kelly M.'), (u'Montero J.', u'Naughton K.'), (u'Sako B.', u'McArthur J.'), (u'Rangel A.', u'Barrow M.'), (u'Townsend A.', u'Wickham C.')]",Bradley B.,Pardew A.
Watford,Manchester United,9/18/2016,W,3,1,Oliver M. (Eng),21118,Vicarage Road (Watford),0.4,0.6,10,15,5,2,3,9,2,4,20,14,5,7,0,2,1,2,14,19,3,4,3 - 4 - 1 - 2,4 - 2 - 3 - 1,"[u'Behrami V.', u'Britos M.', u'Capoue E.', u'Cathcart C.', u'Deeney T. ', u'Gomes H. ', u'Holebas J.', u'Ighalo O.', u'Janmaat D.', u'Pereyra R.', u'Prodl S.']","[u'Bailly E.', u'de Gea D. ', u'Fellaini M.', u'Ibrahimovic Z.', u'Martial A.', u'Pogba P.', u'Rashford M.', u'Rooney W. ', u'Shaw L.', u'Smalling C.', u'Valencia A.']","[u'Amrabat N.', u'Guedioura A.', u'Kenedy', u'Pantilimon C. ', u'Success I.', u'Watson B.', u'Zuniga J.']","[u'Blind D.', u'Carrick M.', u'Depay M.', u'Herrera A.', u'Mata', u'Romero S. ', u'Young A.']","[(u'Amrabat N.', u'Janmaat D.'), (u'Depay M.', u'Shaw L.'), (u'Success I.', u'Ighalo O.'), (u'Mata', u'Valencia A.'), (u'Zuniga J.', u'Capoue E.'), (u'Young A.', u'Martial A.')]",Mazzarri W.,Mourinho J.
Stoke City,Sunderland,10/15/2016,W,2,0,Jones M. (Eng),27701,Bet365 Stadium (Stoke on Trent),0.57,0.43,17,11,6,1,4,4,7,6,15,11,6,4,2,2,1,4,10,13,1,1,4 - 2 - 3 - 1,4 - 5 - 1,"[u'Allen J.', u'Arnautovic M.', u'Bardsley P.', u'Bony W.', u'Cameron G.', u'Grant L. ', u'Martins Indi B.', u'Pieters E.', u'Shaqiri X.', u'Shawcross R. ', u'Whelan G.']","[u'Defoe J.', u'Djilobodji P.', u'Khazri W.', u'Manquillo J.', u'McNair P.', u'Ndong D.', u""O'Shea J. "", u'Pickford J. ', u'Rodwell J.', u'van Aanholt P.', u'Watmore D.']","[u'Adam C.', u'Crouch P.', u'Diouf M.', u'Given S. ', u'Krkic B.', u'Muniesa M.', u'Walters J.']","[u'Anichebe V.', u'Asoro J.', u'Gooch L.', u'Jones B.', u'Love D.', u'Mika ', u'Pienaar S.']","[(u'Adam C.', u'Bardsley P.'), (u'Anichebe V.', u'Rodwell J.'), (u'Jones B.', u'van Aanholt P.'), (u'Muniesa M.', u'Allen J.'), (u'Walters J.', u'Bony W.'), (u'Pienaar S.', u'McNair P.')]",Hughes M,Moyes D.
West Ham,Southampton,9/25/2016,L,0,3,Moss J. (Eng),56864,Olympic Stadium (London),0.45,0.55,13,18,1,9,7,5,5,4,13,8,6,2,0,0,6,1,9,14,5,2,4 - 2 - 3 - 1,4 - 1 - 2 - 1 - 2,"[u'Adrian ', u'Antonio M.', u'Arbeloa A.', u'Kouyate C.', u'Lanzini M.', u'Noble M. ', u'Nordtveit H.', u'Ogbonna A.', u'Payet D.', u'Reid W.', u'Zaza S.']","[u'Austin C.', u'Bertrand R.', u'Cedric A.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Hojbjerg P.', u'Redmond N.', u'Romeu O.', u'Tadic D.', u'van Dijk V.']","[u'Byram S.', u'Feghouli S.', u'Fernandes E.', u'Fletcher A.', u'Obiang P.', u'Oxford R.', u'Randolph D. ']","[u'Clasie J.', u'Hesketh J.', u'Long S.', u'Martina C.', u'McCarthy A. ', u'Ward-Prowse J.', u'Yoshida M.']","[(u'Feghouli S.', u'Lanzini M.'), (u'Fernandes E.', u'Noble M.'), (u'Long S.', u'Austin C.'), (u'Fletcher A.', u'Nordtveit H.'), (u'Martina C.', u'Cedric A.'), (u'Ward-Prowse J.', u'Tadic D.')]",Bilic S.,Puel C.
Burnley,Arsenal,10/2/2016,L,0,1,Pawson C. (Eng),20982,Turf Moor (Burnley),0.33,0.67,10,18,1,3,6,8,3,7,3,6,2,6,4,0,2,1,2,3,,,4 - 5 - 1,4 - 2 - 3 - 1,"[u'Boyd G.', u'Defour S.', u'Gudmundsson J.', u'Heaton T. ', u'Hendrick J.', u'Keane M.', u'Lowton M.', u'Marney D.', u'Mee B.', u'Vokes S.', u'Ward S.']","[u'Bellerin H.', u'Cazorla S.', u'Cech P. ', u'Iwobi A.', u'Koscielny L. ', u'Monreal N.', u'Mustafi S.', u'Ozil M.', u'Sanchez A.', u'Walcott T.', u'Xhaka G.']","[u'Arfield S.', u'Bamford P.', u'Flanagan J.', u'Kightly M.', u""O'Neill A."", u'Robinson P. ', u'Tarkowski J.']","[u'Elneny M.', u'Gibbs K.', u'Holding R.', u'Ospina D. ', u'Oxlade-Chamberlain A.', u'Gabriel', u'Reine Adelaide J.']","[(u'Arfield S.', u'Defour S.'), (u'Elneny M.', u'Xhaka G.'), (u'Oxlade-Chamberlain A.', u'Iwobi A.')]",Dyche S.,Wenger A.
Everton,Middlesbrough,9/17/2016,W,3,1,Mason L. (Eng),39704,Goodison Park (Liverpool),0.52,0.48,11,7,6,0,4,3,1,4,17,9,6,3,4,3,-1,3,5,15,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Baines L.', u'Barkley R.', u'Barry G.', u'Bolasie Y.', u'Coleman S.', u'Gueye I.', u'Jagielka P. ', u'Lukaku R.', u'Mirallas K.', u'Stekelenburg M. ', u'Williams A.']","[u'Ayala D.', u'Barragan A.', u'De Roon M.', u'Downing S.', u'Forshaw A.', u'Friend G. ', u'Gibson B.', u'Negredo A.', u'Nsue E.', u'Ramirez G.', u'Valdes V. ']","[u'Cleverley T.', u'Deulofeu G.', u'Holgate M.', u'Lennon A.', u'Mori R.', u'Robles J. ', u'Valencia E.']","[u'Chambers C.', u'Clayton A.', u'Espinosa B.', u'Fischer V.', u'Guzan B. ', u'Nugent D.', u'Traore A.']","[(u'Cleverley T.', u'Barry G.'), (u'Deulofeu G.', u'Mirallas K.'), (u'Clayton A.', u'Forshaw A.'), (u'Fischer V.', u'Ramirez G.'), (u'Nugent D.', u'Nsue E.'), (u'Valencia E.', u'Lukaku R.')]",Koeman R.,Karanka A.
Manchester City,Southampton,10/23/2016,D,1,1,Clattenburg M. (Eng),55731,Etihad Stadium (Manchester),0.65,0.35,14,6,3,2,7,3,4,1,14,11,10,3,1,4,1,2,11,10,3,3,3 - 5 - 1 - 1,4 - 3 - 1 - 2,"[u'Aguero S.', u'Bravo C. ', u'de Bruyne K.', u'Fernandinho', u'Gundogan I.', u'Kolarov A.', u'Kompany V. ', u'Sane L.', u'Silva D.', u'Sterling R.', u'Stones J.']","[u'Austin C.', u'Clasie J.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Martina C.', u'McQueen S.', u'Redmond N.', u'Romeu O.', u'Tadic D.', u'van Dijk V.']","[u'Caballero W. ', u'Clichy G.', u'Iheanacho K.', u'Navas J.', u'Nolito D.', u'Otamendi N.', u'Fernando']","[u'Boufal S.', u'Hojbjerg P.', u'McCarthy A. ', u'Rodriguez J.', u'Stephens J.', u'Ward-Prowse J.', u'Yoshida M.']","[(u'Boufal S.', u'Tadic D.'), (u'Hojbjerg P.', u'Clasie J.'), (u'Iheanacho K.', u'de Bruyne K.'), (u'Navas J.', u'Kompany V.'), (u'Nolito D.', u'Sane L.'), (u'Ward-Prowse J.', u'Austin C.')]",Guardiola P.,Puel C.
Bournemouth,Liverpool,12/4/2016,W,4,3,Madley R. (Eng),11183,Dean Court (Bournemouth),0.4,0.6,12,10,8,3,2,5,2,2,17,10,4,9,1,1,0,4,8,17,2,2,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Ake N.', u'Arter H.', u'Boruc A. ', u'Cook S.', u'Francis S. ', u'Gosling D.', u'King J.', u'Smith A.', u'Stanislas J.', u'Wilshere J.', u'Wilson C.']","[u'Can E.', u'Clyne N.', u'Firmino R.', u'Henderson J. ', u'Karius L. ', u'Lovren D.', u'Lucas Leiva', u'Mane S.', u'Milner J.', u'Origi D.', u'Wijnaldum G.']","[u'Afobe B.', u'Federici A. ', u'Fraser R.', u'Ibe J.', u'Mings T.', u'Pugh M.', u'Smith B.']","[u'Alexander-Arnold T.', u'Ejaria O.', u'Klavan R.', u'Lallana A.', u'Mignolet S. ', u'Moreno A.', u'Woodburn B.']","[(u'Afobe B.', u'Gosling D.'), (u'Fraser R.', u'Stanislas J.'), (u'Ibe J.', u'King J.'), (u'Lallana A.', u'Mane S.')]",Howe E.,Klopp J.
