home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Aston Villa,Fulham,4/5/2014,L,1,2,Oliver M. (Eng),,Villa Park (Birmingham),0.51,0.49,12,16,6,8,3,4,,,14,11,2,7,0,1,6,5,10,13,3,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Albrighton M.', u'Bacuna L.', u'Baker N.', u'Bennett J.', u'Bertrand R.', u'Guzan B. ', u'Holt G.', u'Lowton M.', u'Vlaar R. ', u'Weimann A.', u'Westwood A.']","[u'Amorebieta F.', u'Diarra M.', u'Hangeland B. ', u'Heitinga J.', u'Holtby L.', u'Kasami P.', u'Richardson K.', u'Riether S.', u'Sidwell S.', u'Stockdale D. ', u'Woodrow C.']","[u'Bowery J.', u'Clark C.', u'Luna A.', u'Robinson C.', u'Steer J. ', u'Sylla Y.', u'Tonev A.']","[u'Dejagah A.', u'Kacaniklic A.', u'Kvist W.', u'Riise J. A.', u'Roberts P.', u'Rodallega H.', u'Stekelenburg M. ']","[(u'Bowery J.', u'Albrighton M.'), (u'Dejagah A.', u'Kasami P.'), (u'Riise J. A.', u'Heitinga J.'), (u'Rodallega H.', u'Woodrow C.'), (u'Tonev A.', u'Bennett J.')]",Lambert P.,Magath F.
Arsenal,Aston Villa,8/17/2013,L,1,3,,,Emirates Stadium (London),0.64,0.36,15,11,4,6,5,4,,,18,16,4,3,3,1,3,3,15,19,5,5,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Gibbs K.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P.', u'Oxlade-Chamberlain A.', u'Ramsey A.', u'Rosicky T.', u'Sagna B.', u'Szczesny W. ', u'Walcott T.', u'Wilshere J.']","[u'Agbonlahor G.', u'Baker N.', u'Benteke C.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Lowton M.', u'Luna A.', u'Vlaar R.', u'Weimann A.', u'Westwood A.']","[u'Cazorla S.', u'Fabianski L.', u'Frimpong E.', u'Gnabry S.', u'Jenkinson C.', u'Podolski L.', u'Sanogo Y.']","[u'Bacuna L.', u'Bowery J.', u'Clark C.', u'Helenius N.', u'Okore J.', u'Steer J.', u'Tonev A.']","[(u'Cazorla S.', u'Oxlade-Chamberlain A.'), (u'Bacuna L.', u'Weimann A.'), (u'Clark C.', u'Baker N.'), (u'Jenkinson C.', u'Gibbs K.'), (u'Podolski L.', u'Sagna B.')]",,
Crystal Palace,Stoke City,1/18/2014,W,1,0,Mason L. (Eng),,Selhurst Park (London),0.43,0.57,12,17,6,2,4,11,,,15,11,4,3,2,2,2,5,9,13,0,2,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Bolasie Y.', u'Chamakh M.', u'Delaney D.', u'Gabbidon D.', u'Guedioura A.', u'Jedinak M. ', u'Mariappa A.', u'Parr J.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Adam C.', u'Assaidi O.', u'Butland J. ', u'Cameron G.', u'Crouch P.', u""N'Zonzi S."", u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.', u'Wilson M.']","[u'Bannan B.', u'Gayle D.', u'Moxey D.', u""O'Keefe S."", u'Price L.', u'Wilbraham A.', u'Williams J.']","[u'Arnautovic M.', u'Guidetti J.', u'Ireland S.', u'Muniesa M.', u'Palacios W.', u'Shotton R.', u'Sorensen T.']","[(u'Arnautovic M.', u'Assaidi O.'), (u'Guidetti J.', u'Walters J.'), (u'Moxey D.', u'Bolasie Y.'), (u'Ireland S.', u'Whelan G.'), (u""O'Keefe S."", u'Guedioura A.'), (u'Wilbraham A.', u'Chamakh M.')]",Pulis T.,Hughes M
Chelsea,Newcastle Utd,2/8/2014,W,3,0,Webb H. (Eng),,Stamford Bridge (London),0.59,0.41,18,12,8,6,9,5,,,9,9,6,5,2,0,6,5,7,10,0,3,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Azpilicueta C.', u'Cahill G.', u'Cech P. ', u""Eto'o S."", u'Hazard E.', u'Ivanovic B.', u'Lampard F. ', u'Luiz D.', u'Matic N.', u'Oscar', u'Willian']","[u'Ameobi S.', u'Anita V.', u'Ben Arfa H.', u'Debuchy M.', u'de Jong L.', u'Dummett P.', u'Krul T. ', u'Santon D.', u'Sissoko M. ', u'Taylor S.', u'Williamson M.']","[u'Ba D.', u'Cole A.', u'Mikel J. O.', u'Ramires', u'Salah M.', u'Schurrle A.', u'Schwarzer M. ']","[u'Ameobi S.', u'Armstrong A.', u'Elliot R. ', u'Gosling D.', u'Haidara M.', u'Marveaux S.', u'Yanga-Mbiwa M.']","[(u'Ba D.', u""Eto'o S.""), (u'Gosling D.', u'Ben Arfa H.'), (u'Salah M.', u'Willian'), (u'Schurrle A.', u'Hazard E.'), (u'Marveaux S.', u'Anita V.'), (u'Yanga-Mbiwa M.', u'Debuchy M.')]",Mourinho J.,Pardew A.
West Ham,Crystal Palace,4/19/2014,L,0,1,Atkinson M. (Eng),,Boleyn Ground (London),0.65,0.35,13,11,4,3,6,2,,,17,7,3,11,1,1,2,4,7,16,1,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Adrian ', u'Armero P.', u'Carroll A.', u'Diame M.', u'Downing S.', u'Jarvis M.', u'McCartney G.', u'Noble M.', u'Nolan K. ', u'Reid W.', u'Tomkins J.']","[u'Bolasie Y.', u'Dann S.', u'Delaney D.', u'Dikgacoi K.', u'Jedinak M. ', u'Jerome C.', u'Ledley J.', u'Mariappa A.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Cole C.', u'Cole J.', u'Jaaskelainen J. ', u'Johnson R.', u'Nocerino A.', u""O'Brien J."", u'Taylor M.']","[u'Gabbidon D.', u'Gayle D.', u'Guedioura A.', u'Hennessey W. ', u'Ince T.', u'Murray G.', u'Parr J.']","[(u'Cole C.', u'Jarvis M.'), (u'Gabbidon D.', u'Puncheon J.'), (u'Cole J.', u'Downing S.'), (u'Nocerino A.', u'Nolan K.'), (u'Murray G.', u'Jerome C.'), (u'Parr J.', u'Bolasie Y.')]",Allardyce S.,Pulis T.
Cardiff,Crystal Palace,4/5/2014,L,0,3,Dowd P. (Eng),,Cardiff City Stadium (Cardiff),0.63,0.37,13,13,4,8,4,2,,,13,5,10,3,0,0,5,4,5,13,2,4,4 - 4 - 2,4 - 4 - 1 - 1,"[u'Campbell F.', u'Caulker S. ', u'Daehli M.', u'Jones K.', u'Marshall D. ', u'Medel G.', u'Mutch J.', u'Taylor A.', u'Theophile-Catherine K.', u'Turner B.', u'Zaha W.']","[u'Bolasie Y.', u'Dann S.', u'Delaney D.', u'Dikgacoi K.', u'Jedinak M. ', u'Jerome C.', u'Ledley J.', u'Mariappa A.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Bellamy C.', u'Cowie D.', u'Eikrem M.', u'Lewis J. ', u'McNaughton K.', u'Noone C.', u'Cala']","[u'Chamakh M.', u'Gabbidon D.', u'Gayle D.', u'Hennessey W. ', u'Ince T.', u'Murray G.', u'Parr J.']","[(u'Bellamy C.', u'Daehli M.'), (u'Chamakh M.', u'Bolasie Y.'), (u'Cowie D.', u'Jones K.'), (u'Noone C.', u'Zaha W.'), (u'Murray G.', u'Jerome C.'), (u'Parr J.', u'Ledley J.')]",Solskjaer O. G.,Pulis T.
Norwich,Tottenham,2/23/2014,W,1,0,Pawson C. (Eng),,Carrow Road (Norwich),0.4,0.6,13,9,3,2,7,4,,,15,10,5,3,3,1,2,2,8,15,1,3,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Bassong S. ', u'Fer L.', u'Johnson B.', u'Martin R.', u'Olsson Mart.', u'Redmond N.', u'Ruddy J. ', u'Snodgrass R.', u'Tettey A.', u'van Wolfswinkel R.', u'Yobo J.']","[u'Adebayor E.', u'Bentaleb N.', u'Capoue E.', u'Dawson M. ', u'Dembele M.', u'Lennon A.', u'Lloris H. ', u'Naughton K.', u'Paulinho', u'Rose D.', u'Vertonghen J.']","[u'Bunn M.', u'Elmander J.', u'Hoolahan W.', u'Hooper G.', u'Howson J.', u'Pilkington A.', u'Whittaker S.']","[u'Chadli N.', u'Eriksen C.', u'Friedel B.', u'Fryers Z.', u'Kane H.', u'Soldado R.', u'Townsend A.']","[(u'Chadli N.', u'Capoue E.'), (u'Hoolahan W.', u'Redmond N.'), (u'Hooper G.', u'van Wolfswinkel R.'), (u'Soldado R.', u'Paulinho'), (u'Townsend A.', u'Rose D.')]",Hughton C.,Sherwood T.
West Brom,Tottenham,4/12/2014,D,3,3,Swarbrick N. (Eng),,The Hawthorns (West Bromwich),0.32,0.68,6,20,5,8,1,7,,,11,13,2,2,3,3,5,2,11,8,4,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Amalfitano M.', u'Brunt C. ', u'Dorrans G.', u'Foster B. ', u'McAuley G.', u'Mulumbu Y.', u'Olsson J.', u'Reid S.', u'Ridgewell L.', u'Sessegnon S.', u'Vydra M.']","[u'Adebayor E.', u'Chadli N.', u'Chiriches V.', u'Eriksen C.', u'Kaboul Y. ', u'Kane H.', u'Lennon A.', u'Lloris H. ', u'Naughton K.', u'Paulinho', u'Rose D.']","[u'Anichebe V.', u'Berahino S.', u'Bifouma T.', u'Dawson C.', u'Jones B.', u'Myhill B. ', u'Yacob C.']","[u'Bentaleb N.', u'Friedel B. ', u'Fryers Z.', u'Sigurdsson G.', u'Townsend A.', u'Veljkovic M.', u'Winks H.']","[(u'Berahino S.', u'Vydra M.'), (u'Fryers Z.', u'Chiriches V.'), (u'Dawson C.', u'Olsson J.'), (u'Sigurdsson G.', u'Chadli N.'), (u'Townsend A.', u'Rose D.'), (u'Yacob C.', u'Sessegnon S.')]",Mel P.,Sherwood T.
Manchester City,Hull City,8/31/2013,W,2,0,,,Etihad Stadium (Manchester),0.58,0.42,12,7,6,2,5,4,,,14,16,7,4,1,1,2,4,15,14,2,3,4 - 2 - 3 - 1,4 - 3 - 2 - 1,"[u'Aguero S.', u'Dzeko E.', u'Fernandinho', u'Hart J. ', u'Kolarov A.', u'Lescott J.', u'Nastasic M.', u'Navas J.', u'Silva D.', u'Toure Y.', u'Zabaleta P.']","[u'Aluko S.', u'Brady R.', u'Chester J.', u'Davies C.', u'Elmohamady A.', u'Figueroa M.', u'Graham D.', u'Huddlestone T.', u'Koren R.', u'Livermore J.', u'McGregor A. ']","[u'Clichy G.', u'Garcia J.', u'Jovetic S.', u'Milner J.', u'Nasri S.', u'Negredo A.', u'Pantilimon C.']","[u'Boyd G.', u'Bruce A.', u'Harper S.', u'McShane P.', u'Meyler D.', u'Quinn S.', u'Rosenior L.']","[(u'Boyd G.', u'Koren R.'), (u'Milner J.', u'Aguero S.'), (u'Nasri S.', u'Silva D.'), (u'Negredo A.', u'Dzeko E.'), (u'Quinn S.', u'Aluko S.')]",,
Tottenham,Stoke City,12/29/2013,W,3,0,Friend K. (Eng),,White Hart Lane (London),0.68,0.32,20,2,7,1,9,1,,,17,5,6,1,0,4,1,4,6,14,2,2,4 - 4 - 2,4 - 4 - 1 - 1,"[u'Adebayor E.', u'Chiriches V.', u'Dawson M. ', u'Dembele M.', u'Eriksen C.', u'Fryers Z.', u'Lennon A.', u'Lloris H. ', u'Naughton K.', u'Paulinho', u'Soldado R.']","[u'Assaidi O.', u'Cameron G.', u'Crouch P.', u'Ireland S.', u""N'Zonzi S."", u'Palacios W.', u'Pieters E.', u'Shawcross R. ', u'Sorensen T. ', u'Walters J.', u'Wilkinson A.']","[u'Bentaleb N.', u'Capoue E.', u'Chadli N.', u'Fredericks R.', u'Friedel B.', u'Lamela E.', u'Veljkovic M.']","[u'Adam C.', u'Butland J.', u'Etherington M.', u'Jones K.', u'Muniesa M.', u'Ness J.', u'Pennant J.']","[(u'Adam C.', u'Ireland S.'), (u'Capoue E.', u'Paulinho'), (u'Chadli N.', u'Adebayor E.'), (u'Muniesa M.', u'Wilkinson A.'), (u'Lamela E.', u'Lennon A.'), (u'Pennant J.', u'Palacios W.')]",Sherwood T.,Hughes M
West Ham,Aston Villa,11/2/2013,D,0,0,Hill K. (Eng),,Boleyn Ground (London),0.6,0.4,17,8,4,2,7,4,,,16,8,5,1,0,1,2,4,8,15,0,2,4 - 3 - 3,3 - 4 - 1 - 2,"[u'Collison J.', u'Demel G.', u'Downing S.', u'Jaaskelainen J. ', u'Jarvis M.', u'Morrison R.', u'Noble M.', u'Nolan K.', u'Rat R.', u'Reid W.', u'Tomkins J.']","[u'Bacuna L.', u'Baker N.', u'Benteke C.', u'Clark C.', u'El Ahmadi K.', u'Guzan B. ', u'Lowton M.', u'Sylla Y.', u'Vlaar R.', u'Weimann A.', u'Westwood A.']","[u'Adrian', u'Cole C.', u'Cole J.', u'Diame M.', u'Maiga M.', u""O'Brien J."", u'Potts D.']","[u'Bowery J.', u'Helenius N.', u'Herd Ch.', u'Johnson D.', u'Kozak L.', u'Steer J.', u'Tonev A.']","[(u'Cole C.', u'Collison J.'), (u'Cole J.', u'Jarvis M.'), (u'Diame M.', u'Rat R.'), (u'Kozak L.', u'Weimann A.')]",Allardyce S.,Lambert P.
Fulham,Swansea,11/23/2013,L,1,2,Marriner A. (Eng),,Craven Cottage (London),0.37,0.63,9,21,3,5,4,7,,,9,12,8,8,2,0,3,2,11,9,3,1,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Amorebieta F.', u'Bent D.', u'Berbatov D.', u'Boateng D.', u'Hughes A.', u'Kasami P.', u'Parker S.', u'Richardson K.', u'Ruiz B. ', u'Stekelenburg M. ', u'Zverotic E.']","[u'Bony W.', u'Canas J.', u'Davies B.', u'de Guzman J.', u'Dyer N.', u'Flores C.', u'Lamah R.', u'Pozuelo A.', u'Rangel A.', u'Vorm M. ', u'Williams A. ']","[u'Dejagah A.', u'Dembele M.', u'Kacaniklic A.', u'Senderos P.', u'Sidwell S.', u'Stockdale D.', u'Taarabt A.']","[u'Amat J.', u'Britton L.', u'Shelvey J.', u'Taylor N.', u'Tiendalli D.', u'Tremmel G.', u'Vazquez A.']","[(u'Kacaniklic A.', u'Ruiz B.'), (u'Shelvey J.', u'Dyer N.'), (u'Sidwell S.', u'Boateng D.'), (u'Tiendalli D.', u'Lamah R.'), (u'Taarabt A.', u'Parker S.'), (u'Vazquez A.', u'Pozuelo A.')]",Jol M.,Laudrup M.
Norwich,Arsenal,5/11/2014,L,0,2,Mason L. (Eng),,Carrow Road (Norwich),0.37,0.63,11,14,5,8,4,4,,,7,9,4,4,3,1,6,5,6,5,1,0,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Bennett R.', u'Elmander J.', u'Howson J.', u'Johnson B.', u'Martin R. ', u'Olsson Mart.', u'Redmond N.', u'Ruddy J. ', u'Snodgrass R.', u'Tettey A.', u'Turner M.']","[u'Arteta M. ', u'Fabianski L. ', u'Gibbs K.', u'Giroud O.', u'Jenkinson C.', u'Koscielny L.', u'Ozil M.', u'Podolski L.', u'Ramsey A.', u'Rosicky T.', u'Sagna B.']","[u'Bennett E.', u'Bunn M. ', u'Fer L.', u'Hooper G.', u'Loza J.', u'Murphy J.', u'Whittaker S.']","[u'Diaby A.', u'Flamini M.', u'Kallstrom K.', u'Monreal N.', u'Sanogo Y.', u'Szczesny W. ', u'Wilshere J.']","[(u'Bennett E.', u'Redmond N.'), (u'Diaby A.', u'Rosicky T.'), (u'Hooper G.', u'Elmander J.'), (u'Loza J.', u'Tettey A.'), (u'Sanogo Y.', u'Giroud O.'), (u'Wilshere J.', u'Ramsey A.')]",Adams N.,Wenger A.
Aston Villa,Tottenham,10/20/2013,L,0,2,,,Villa Park (Birmingham),0.37,0.63,15,13,2,6,11,6,,,11,15,4,7,2,1,4,2,13,12,3,4,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Agbonlahor G.', u'Bacuna L.', u'Baker N.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Kozak L.', u'Luna A.', u'Vlaar R.', u'Weimann A.', u'Westwood A.']","[u'Chiriches V.', u'Dawson M.', u'Holtby L.', u'Lloris H. ', u'Paulinho', u'Sandro', u'Sigurdsson G.', u'Soldado R.', u'Townsend A.', u'Vertonghen J.', u'Walker K.']","[u'Benteke C.', u'Bowery J.', u'Helenius N.', u'Lowton M.', u'Steer J.', u'Sylla Y.', u'Tonev A.']","[u'Defoe J.', u'Dembele M.', u'Eriksen C.', u'Friedel B.', u'Lamela E.', u'Lennon A.', u'Naughton K.']","[(u'Benteke C.', u'Kozak L.'), (u'Defoe J.', u'Soldado R.'), (u'Dembele M.', u'Holtby L.'), (u'Sylla Y.', u'El Ahmadi K.'), (u'Lennon A.', u'Sigurdsson G.'), (u'Tonev A.', u'Agbonlahor G.')]",,
Aston Villa,Everton,10/26/2013,L,0,2,Taylor A. (Eng),,Villa Park (Birmingham),0.47,0.53,14,15,3,4,6,5,,,8,13,8,6,2,3,2,3,14,8,0,2,4 - 4 - 2,4 - 4 - 1 - 1,"[u'Agbonlahor G.', u'Bacuna L.', u'Baker N.', u'Benteke C.', u'Delph F.', u'Guzan B. ', u'Luna A.', u'Tonev A.', u'Vlaar R.', u'Weimann A.', u'Westwood A.']","[u'Baines L.', u'Barkley R.', u'Barry G.', u'Coleman S.', u'Distin S.', u'Howard T. ', u'Jagielka P.', u'Lukaku R.', u'McCarthy J.', u'Mirallas K.', u'Pienaar S.']","[u'Clark C.', u'El Ahmadi K.', u'Helenius N.', u'Kozak L.', u'Lowton M.', u'Steer J.', u'Sylla Y.']","[u'Deulofeu G.', u'Jelavic N.', u'Naismith S.', u'Osman L.', u'Oviedo B.', u'Robles J.', u'Stones J.']","[(u'Clark C.', u'Luna A.'), (u'Deulofeu G.', u'Mirallas K.'), (u'Helenius N.', u'Tonev A.'), (u'Naismith S.', u'Pienaar S.'), (u'Osman L.', u'Barkley R.')]",,
Hull City,Everton,5/11/2014,L,0,2,Webb H. (Eng),,KC Stadium (Hull),0.43,0.57,12,11,3,4,5,5,,,10,10,6,4,2,2,2,3,8,8,0,1,3 - 4 - 1 - 2,4 - 4 - 2,"[u'Aluko S.', u'Bruce A.', u'Davies C. ', u'Elmohamady A.', u'Figueroa M.', u'Huddlestone T.', u'Jelavic N.', u'Livermore J.', u'McGregor A. ', u'McShane P.', u'Quinn S.']","[u'Baines L.', u'Barry G.', u'Coleman S.', u'Distin S.', u'Howard T. ', u'Jagielka P. ', u'Lukaku R.', u'McCarthy J.', u'McGeady A.', u'Naismith S.', u'Osman L.']","[u'Boyd G.', u'Fryatt M.', u'Harper S. ', u'Koren R.', u'Long S.', u'Rosenior L.', u'Sagbo Y.']","[u'Alcaraz A.', u'Deulofeu G.', u'Hibbert T.', u'McAleny C.', u'Pienaar S.', u'Robles J. ', u'Traore L.']","[(u'Fryatt M.', u'Jelavic N.'), (u'Deulofeu G.', u'McGeady A.'), (u'Koren R.', u'Aluko S.'), (u'Pienaar S.', u'Osman L.'), (u'Rosenior L.', u'McShane P.'), (u'Traore L.', u'Lukaku R.')]",Bruce S.,Martinez R.
Hull City,Crystal Palace,11/23/2013,L,0,1,Taylor A. (Eng),,KC Stadium (Hull),0.62,0.38,14,9,2,2,4,4,,,13,10,11,4,2,2,1,2,8,11,2,1,4 - 4 - 1 - 1,4 - 3 - 3,"[u'Boyd G.', u'Brady R.', u'Davies C.', u'Elmohamady A.', u'Figueroa M.', u'Huddlestone T.', u'Koren R. ', u'Livermore J.', u'McGregor A. ', u'McShane P.', u'Sagbo Y.']","[u'Bannan B.', u'Bolasie Y.', u'Chamakh M.', u'Delaney D.', u'Dikgacoi K.', u'Gabbidon D.', u'Gayle D.', u'Jedinak M. ', u'Moxey D.', u'Speroni J. ', u'Ward J.']","[u'Bruce A.', u'Diagne-Faye A.', u'Gedo M.', u'Graham D.', u'Harper S.', u'Meyler D.', u'Rosenior L.']","[u'Alexander N.', u'Jerome C.', u'Mariappa A.', u""O'Keefe S."", u'Phillips K.', u'Puncheon J.', u'Williams J.']","[(u'Jerome C.', u'Chamakh M.'), (u'Gedo M.', u'Koren R.'), (u'Graham D.', u'Brady R.'), (u""O'Keefe S."", u'Dikgacoi K.'), (u'Puncheon J.', u'Gayle D.'), (u'Rosenior L.', u'McShane P.')]",Bruce S.,Millen K.
Chelsea,Cardiff,10/19/2013,W,4,1,,,Stamford Bridge (London),0.65,0.35,20,13,7,3,9,4,,,4,14,6,9,3,1,2,3,12,5,1,2,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Bertrand R.', u'Cech P. ', u""Eto'o S."", u'Hazard E.', u'Ivanovic B.', u'Lampard F.', u'Luiz D.', u'Mata', u'Ramires', u'Terry J.', u'Willian']","[u'Caulker S.', u'Cowie D.', u'Gunnarsson A.', u'Marshall D. ', u'Medel G.', u'Mutch J.', u'Odemwingie P.', u'Taylor A.', u'Theophile-Catherine K.', u'Turner B.', u'Whittingham P.']","[u'Azpilicueta C.', u'Cahill G.', u'de Bruyne K.', u'Essien M.', u'Oscar', u'Schwarzer M.', u'Torres F.', '']","[u'Campbell F.', u'Gestede R.', u'Hudson M.', u'Kim Bo-Kyung', u'Lewis J.', u'Maynard N.', u'Moore S.', u'Noone C.']","[(u'Azpilicueta C.', u""Eto'o S.""), (u'Campbell F.', u'Odemwingie P.'), (u'Gestede R.', u'Gunnarsson A.'), (u'Kim Bo-Kyung', u'Medel G.'), (u'Oscar', u'Mata J.'), (u'Torres F.', u'Bertrand R.')]",,
Hull City,Aston Villa,10/5/2013,D,0,0,,,KC Stadium (Hull),0.45,0.55,12,11,1,4,4,6,,,13,8,7,7,1,2,4,1,7,11,2,1,4 - 4 - 2,4 - 3 - 3,"[u'Aluko S.', u'Davies C.', u'Diagne-Faye A.', u'Elmohamady A.', u'Figueroa M.', u'Graham D.', u'Huddlestone T.', u'Livermore J.', u'McGregor A. ', u'Quinn S.', u'Rosenior L.']","[u'Agbonlahor G.', u'Bacuna L.', u'Clark C.', u'Delph F.', u'El Ahmadi K.', u'Guzan B. ', u'Kozak L.', u'Luna A.', u'Vlaar R.', u'Weimann A.', u'Westwood A.']","[u'Boyd G.', u'Bruce A.', u'Harper S.', u'McShane P.', u'Meyler D.', u'Proschwitz N.', u'Sagbo Y.']","[u'Baker N.', u'Bennett J.', u'Bowery J.', u'Herd Ch.', u'Steer J.', u'Sylla Y.', u'Tonev A.']","[(u'Boyd G.', u'Quinn S.'), (u'Bowery J.', u'Agbonlahor G.'), (u'Meyler D.', u'Elmohamady A.'), (u'Sagbo Y.', u'Aluko S.'), (u'Tonev A.', u'Westwood A.')]",,
West Ham,Sunderland,12/14/2013,D,0,0,Marriner A. (Eng),,Boleyn Ground (London),0.41,0.59,11,19,2,6,8,6,,,6,10,2,9,0,1,6,2,11,5,1,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Cole J.', u'Collins J.', u'Demel G.', u'Diame M.', u'Jaaskelainen J. ', u'Jarvis M.', u'Maiga M.', u'McCartney G.', u'Morrison R.', u'Noble M. ', u'Tomkins J.']","[u'Altidore J.', u'Bardsley P.', u'Borini F.', u'Brown W.', u'Cattermole L.', u'Celustka O.', u'Giaccherini E.', u'Ki Sung-Yong', u'Larsson S.', u'Mannone V. ', u""O'Shea J. ""]","[u'Adrian', u'Cole C.', u'Collison J.', u'Diarra A.', u""O'Brien J."", u'Rat R.', u'Taylor M.']","[u'Cabral', u'Dossena A.', u'Fletcher S.', u'Gardner C.', u'Johnson A.', u'Pickford J.', u'Roberge V.']","[(u'Cole C.', u'Cole J.'), (u'Dossena A.', u'Bardsley P.'), (u'Collison J.', u'Jarvis M.'), (u'Fletcher S.', u'Altidore J.'), (u""O'Brien J."", u'Demel G.'), (u'Johnson A.', u'Borini F.')]",Allardyce S.,Poyet G.
Stoke City,Tottenham,4/26/2014,L,0,1,Marriner A. (Eng),,Bet365 Stadium (Stoke on Trent),0.51,0.49,17,16,3,4,10,5,,,8,15,4,3,4,2,3,3,11,6,3,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Arnautovic M.', u'Begovic A. ', u'Cameron G.', u'Crouch P.', u'Ireland S.', u'Muniesa M.', u""N'Zonzi S."", u'Odemwingie P.', u'Shawcross R. ', u'Whelan G.', u'Wilson M.']","[u'Adebayor E.', u'Chadli N.', u'Dawson M. ', u'Eriksen C.', u'Kaboul Y.', u'Kane H.', u'Lennon A.', u'Lloris H. ', u'Naughton K.', u'Paulinho', u'Rose D.']","[u'Adam C.', u'Assaidi O.', u'Palacios W.', u'Pieters E.', u'Sorensen T. ', u'Walters J.', u'Wilkinson A.']","[u'Bentaleb N.', u'Sandro', u'Friedel B. ', u'Fryers Z.', u'Sigurdsson G.', u'Soldado R.', u'Townsend A.']","[(u'Assaidi O.', u'Crouch P.'), (u'Pieters E.', u'Ireland S.'), (u'Fryers Z.', u'Rose D.'), (u'Sigurdsson G.', u'Chadli N.'), (u'Townsend A.', u'Lennon A.')]",Hughes M,Sherwood T.
Hull City,Chelsea,1/11/2014,L,0,2,Clattenburg M. (Eng),,KC Stadium (Hull),0.44,0.56,10,14,2,5,5,4,,,8,14,1,7,2,0,3,2,12,7,2,1,3 - 1 - 4 - 2,4 - 2 - 3 - 1,"[u'Boyd G.', u'Bruce A.', u'Chester J.', u'Davies C. ', u'Elmohamady A.', u'Figueroa M.', u'Huddlestone T.', u'Livermore J.', u'McGregor A. ', u'Meyler D.', u'Sagbo Y.']","[u'Azpilicueta C.', u'Cahill G.', u'Cech P. ', u'Cole A.', u'Hazard E.', u'Luiz D.', u'Oscar', u'Ramires', u'Terry J. ', u'Torres F.', u'Willian']","[u'Diagne-Faye A.', u'Fryatt M.', u'Graham D.', u'Harper S.', u'Koren R.', u'Quinn S.', u'Rosenior L.']","[u'Bertrand R.', u'Essien M.', u""Eto'o S."", u'Mata', u'Mikel J. O.', u'Schurrle A.', u'Schwarzer M.']","[(u'Fryatt M.', u'Chester J.'), (u'Essien M.', u'Ramires'), (u'Koren R.', u'Meyler D.'), (u'Mikel J. O.', u'Oscar'), (u'Quinn S.', u'Boyd G.'), (u'Schurrle A.', u'Willian')]",Bruce S.,Mourinho J.
Hull City,Sunderland,11/2/2013,W,1,0,Marriner A. (Eng),,KC Stadium (Hull),0.7,0.3,25,9,2,1,12,6,,,10,19,4,2,4,0,1,1,16,11,2,0,4 - 4 - 1 - 1,4 - 3 - 3,"[u'Boyd G.', u'Davies C.', u'Elmohamady A.', u'Figueroa M.', u'Harper S. ', u'Huddlestone T.', u'Livermore J.', u'McShane P.', u'Meyler D.', u'Rosenior L.', u'Sagbo Y.']","[u'Altidore J.', u'Bardsley P.', u'Borini F.', u'Cattermole L.', u'Colback J.', u'Cuellar C.', u'Dossena A.', u'Fletcher S.', u'Larsson S.', u""O'Shea J."", u'Westwood K. ']","[u'Brady R.', u'Diagne-Faye A.', u'Gedo M.', u'Jakupovic E.', u'Koren R.', u'Proschwitz N.', u'Quinn S.']","[u'Brown W.', u'Celustka O.', u'Gardner C.', u'Giaccherini E.', u'Johnson A.', u'Ki Sung-Yong', u'Mannone V.']","[(u'Brady R.', u'Boyd G.'), (u'Brown W.', u'Borini F.'), (u'Koren R.', u'Meyler D.'), (u'Johnson A.', u'Altidore J.'), (u'Proschwitz N.', u'Rosenior L.'), (u'Mannone V.', u'Westwood K.')]",Bruce S.,Poyet G.
