home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Burnley,Manchester United,8/30/2014,D,0,0,Foy C. (Eng),,Turf Moor (Burnley),0.36,0.64,9,7,3,2,4,3,,,13,12,3,6,2,1,2,3,10,14,2,2,4 - 4 - 2,3 - 1 - 4 - 2,"[u'Arfield S.', u'Duff M.', u'Heaton T. ', u'Ings D.', u'Jones D.', u'Jutkiewicz L.', u'Marney D.', u'Mee B.', u'Shackell J. ', u'Taylor M.', u'Trippier K.']","[u'Blackett T.', u'de Gea D. ', u'Di Maria A.', u'Evans J.', u'Fletcher D.', u'Jones P.', u'Mata', u'Rooney W. ', u'Valencia A.', u'van Persie R.', u'Young A.']","[u'Barnes A.', u'Gilks M. ', u'Long K.', u'Reid S.', u'Sordell M.', u'Wallace R.', u'Ward S.']","[u'Amos B. ', u'Anderson', u'Chicharito', u'James R.', u'Januzaj A.', u'Keane M.', u'Welbeck D.']","[(u'Barnes A.', u'Ings D.'), (u'Anderson', u'Di Maria A.'), (u'Reid S.', u'Taylor M.'), (u'Januzaj A.', u'Mata J.'), (u'Welbeck D.', u'van Persie R.')]",Dyche S.,van Gaal L.
Sunderland,Manchester City,12/3/2014,L,1,4,Pawson C. (Eng),41152,Stadium of Light (Sunderland),0.35,0.65,8,15,2,4,1,10,,,9,10,2,0,1,1,0,1,9,8,1,1,4 - 1 - 4 - 1,4 - 4 - 1 - 1,"[u'Buckley W.', u'Cattermole L.', u'Coates S.', u'Fletcher S.', u'Larsson S.', u""O'Shea J. "", u'Pantilimon C. ', u'Reveillere A.', u'Rodwell J.', u'Vergini S.', u'Wickham C.']","[u'Aguero S.', u'Boyata D.', u'Clichy G.', u'Demichelis M.', u'Fernandinho', u'Hart J. ', u'Jovetic S.', u'Nasri S.', u'Navas J.', u'Toure Y. ', u'Zabaleta P.']","[u'Altidore J.', u'Alvarez R.', u'Bridcutt L.', u'Brown W.', u'Gomez J.', u'Mannone V. ', u'Cabral']","[u'Caballero W. ', u'Angelino', u'Lampard F.', u'Milner J.', u'Pozo', u'Fernando', u'Sagna B.']","[(u'Altidore J.', u'Fletcher S.'), (u'Alvarez R.', u'Wickham C.'), (u'Lampard F.', u'Aguero S.'), (u'Milner J.', u'Jovetic S.'), (u'Pozo', u'Nasri S.')]",Poyet G.,Pellegrini M.
Burnley,Arsenal,4/11/2015,L,0,1,Dean M. (Eng),,Turf Moor (Burnley),0.31,0.69,8,17,4,5,1,6,,,9,18,1,6,3,2,4,4,15,7,2,0,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Arfield S.', u'Barnes A.', u'Boyd G.', u'Duff M.', u'Heaton T. ', u'Ings D.', u'Jones D.', u'Mee B.', u'Shackell J. ', u'Trippier K.', u'Vokes S.']","[u'Bellerin H.', u'Cazorla S.', u'Coquelin F.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Ospina D. ', u'Ozil M.', u'Ramsey A.', u'Sanchez A.']","[u'Gilks M. ', u'Jutkiewicz L.', u'Keane M.', u'Kightly M.', u'Taylor M.', u'Ulvestad F.', u'Ward S.']","[u'Chambers C.', u'Flamini M.', u'Gibbs K.', u'Rosicky T.', u'Szczesny W. ', u'Walcott T.', u'Welbeck D.']","[(u'Chambers C.', u'Sanchez A.'), (u'Taylor M.', u'Jones D.'), (u'Welbeck D.', u'Giroud O.')]",Dyche S.,Wenger A.
Newcastle Utd,Liverpool,11/1/2014,W,1,0,Marriner A. (Eng),52166,St. James Park (Newcastle),0.36,0.64,13,6,2,3,6,2,,,15,13,7,2,0,7,3,1,13,8,4,3,4 - 2 - 3 - 1,4 - 1 - 2 - 3,"[u'Abeid M.', u'Ameobi S.', u'Cisse P.', u'Colback J.', u'Coloccini F. ', u'Dummett P.', u'Janmaat D.', u'Krul T. ', u'Obertan G.', u'Sissoko M.', u'Taylor S.']","[u'Allen J.', u'Balotelli M.', u'Coutinho', u'Gerrard S. ', u'Henderson J.', u'Johnson G.', u'Lovren D.', u'Mignolet S. ', u'Moreno A.', u'Skrtel M.', u'Sterling R.']","[u'Aarons R.', u'Cabella R.', u'Elliot R. ', u'Gouffran Y.', u'Haidara M.', u'Perez A.', u'Taylor R.']","[u'Borini F.', u'Can E.', u'Jones B. ', u'Lallana A.', u'Lambert R.', u'Manquillo J.', u'Toure K.']","[(u'Aarons R.', u'Obertan G.'), (u'Borini F.', u'Allen J.'), (u'Cabella R.', u'Ameobi S.'), (u'Lambert R.', u'Coutinho'), (u'Perez A.', u'Cisse P.')]",Pardew A.,Rodgers B.
Tottenham,Liverpool,8/31/2014,L,0,3,Dowd P. (Eng),36130,White Hart Lane (London),0.61,0.39,7,17,1,8,4,8,,,12,16,7,3,3,1,5,1,14,11,0,4,4 - 2 - 3 - 1,4 - 3 - 1 - 2,"[u'Adebayor E.', u'Bentaleb N.', u'Capoue E.', u'Chadli N.', u'Dier E.', u'Eriksen C.', u'Kaboul Y. ', u'Lamela E.', u'Lloris H. ', u'Rose D.', u'Vertonghen J.']","[u'Allen J.', u'Balotelli M.', u'Gerrard S. ', u'Henderson J.', u'Lovren D.', u'Manquillo J.', u'Mignolet S. ', u'Moreno A.', u'Sakho M.', u'Sterling R.', u'Sturridge D.']","[u'Chiriches V.', u'Davies B.', u'Dembele M.', u'Friedel B. ', u'Holtby L.', u'Kane H.', u'Townsend A.']","[u'Can E.', u'Coutinho', u'Enrique J.', u'Jones B. ', u'Lambert R.', u'Markovic L.', u'Toure K.']","[(u'Can E.', u'Allen J.'), (u'Davies B.', u'Rose D.'), (u'Dembele M.', u'Bentaleb N.'), (u'Enrique J.', u'Sterling R.'), (u'Markovic L.', u'Balotelli M.'), (u'Townsend A.', u'Eriksen C.')]",Pochettino M.,Rodgers B.
Arsenal,Chelsea,4/26/2015,D,0,0,Oliver M. (Eng),60066,Emirates Stadium (London),0.57,0.43,12,6,1,2,7,2,,,11,18,6,2,0,0,2,1,17,11,4,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Bellerin H.', u'Cazorla S.', u'Coquelin F.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Ospina D. ', u'Ozil M.', u'Ramsey A.', u'Sanchez A.']","[u'Azpilicueta C.', u'Cahill G.', u'Courtois T. ', u'Fabregas C.', u'Hazard E.', u'Ivanovic B.', u'Matic N.', u'Oscar', u'Ramires', u'Terry J. ', u'Willian']","[u'Debuchy M.', u'Flamini M.', u'Gibbs K.', u'Szczesny W. ', u'Walcott T.', u'Welbeck D.', u'Wilshere J.']","[u'Cech P. ', u'Cuadrado J.', u'Drogba D.', u'Loftus-Cheek R.', u'Filipe Luis', u'Mikel J. O.', u'Zouma K.']","[(u'Cuadrado J.', u'Willian'), (u'Drogba D.', u'Oscar'), (u'Walcott T.', u'Giroud O.'), (u'Welbeck D.', u'Coquelin F.'), (u'Zouma K.', u'Fabregas C.')]",Wenger A.,Mourinho J.
QPR,Hull City,8/16/2014,L,0,1,Pawson C. (Eng),,Loftus Road (London),0.51,0.49,19,11,6,4,7,3,,,12,10,8,9,0,2,3,6,10,10,1,2,3 - 4 - 1 - 2,3 - 4 - 2 - 1,"[u'Austin C.', u'Barton J. ', u'Caulker S.', u'Dunne R.', u'Faurlin A.', u'Ferdinand R.', u'Green R. ', u'Mutch J.', u'Remy L.', u'Simpson D.', u'Traore A.']","[u'Bruce A.', u'Chester J.', u'Davies C. ', u'Elmohamady A.', u'Huddlestone T.', u'Ince T.', u'Jelavic N.', u'Livermore J.', u'McGregor A. ', u'Robertson A.', u'Snodgrass R.']","[u'Henry K.', u'Hill C.', u'Hoilett J.', u'Murphy B. ', u'Onuoha N.', u'Phillips M.', u'Zamora B.']","[u'Aluko S.', u'Brady R.', u'Figueroa M.', u'Harper S. ', u'McShane P.', u'Meyler D.', u'Quinn S.']","[(u'Hoilett J.', u'Faurlin A.'), (u'McShane P.', u'Bruce A.'), (u'Phillips M.', u'Simpson D.'), (u'Meyler D.', u'Ince T.'), (u'Zamora B.', u'Dunne R.'), (u'Quinn S.', u'Snodgrass R.')]",Redknapp H.,Bruce S.
Hull City,Crystal Palace,10/4/2014,W,2,0,Dean M. (Eng),24281,KC Stadium (Hull),0.59,0.41,15,11,2,2,6,5,,,12,6,6,7,0,0,2,0,6,14,1,2,3 - 4 - 1 - 2,4 - 3 - 3,"[u'Chester J.', u'Davies C. ', u'Dawson M.', u'Diame M.', u'Elmohamady A.', u'Harper S. ', u'Hernandez A.', u'Huddlestone T.', u'Jelavic N.', u'Livermore J.', u'Robertson A.']","[u'Bolasie Y.', u'Campbell F.', u'Dann S.', u'Delaney D.', u'Jedinak M. ', u'Kelly M.', u'Ledley J.', u'McArthur J.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Ben Arfa H.', u'Brady R.', u'Bruce A.', u'Jakupovic E. ', u'Quinn S.', u'Ramirez G.', u'Rosenior L.']","[u'Chamakh M.', u'Doyle K.', u'Gayle D.', u'Guedioura A.', u'Hennessey W. ', u'Mariappa A.', u'Zaha W.']","[(u'Chamakh M.', u'Campbell F.'), (u'Bruce A.', u'Elmohamady A.'), (u'Gayle D.', u'McArthur J.'), (u'Ramirez G.', u'Hernandez A.'), (u'Mariappa A.', u'Dann S.'), (u'Rosenior L.', u'Robertson A.')]",Bruce S.,Warnock N.
Aston Villa,Sunderland,12/28/2014,D,0,0,Atkinson M. (Eng),35436,Villa Park (Birmingham),0.48,0.52,14,14,2,3,9,5,,,15,4,4,4,0,4,3,2,4,11,1,4,4 - 3 - 1 - 2,4 - 1 - 4 - 1,"[u'Benteke C.', u'Cissokho A.', u'Clark C.', u'Cleverley T.', u'Delph F.', u'Guzan B. ', u'Hutton A.', u""N'Zogbia C."", u'Sanchez C.', u'Vlaar R. ', u'Weimann A.']","[u'Bridcutt L.', u'Brown W.', u'Fletcher S.', u'Gomez J.', u'Johnson A.', u'Jones B.', u'Larsson S.', u""O'Shea J. "", u'Pantilimon C. ', u'Vergini S.', u'Wickham C.']","[u'Bacuna L.', u'Given S. ', u'Grealish J.', u'Herd Ch.', u'Lowton M.', u'Okore J.', u'Robinson C.']","[u'Altidore J.', u'Alvarez R.', u'Buckley W.', u'Cattermole L.', u'Coates S.', u'Giaccherini E.', u'Mannone V. ']","[(u'Bacuna L.', u""N'Zogbia C.""), (u'Grealish J.', u'Cleverley T.'), (u'Buckley W.', u'Vergini S.'), (u'Cattermole L.', u'Bridcutt L.'), (u'Okore J.', u'Clark C.'), (u'Giaccherini E.', u'Larsson S.')]",Lambert P.,Poyet G.
Hull City,Manchester United,5/24/2015,D,0,0,Probert L. (Eng),24745,KC Stadium (Hull),0.41,0.59,16,7,6,1,5,3,,,14,20,8,1,6,0,1,6,12,15,2,2,3 - 5 - 2,4 - 1 - 4 - 1,"[u'Brady R.', u'Chester J.', u'Dawson M. ', u'Elmohamady A.', u'Harper S. ', u'Huddlestone T.', u'Jelavic N.', u'McShane P.', u'Meyler D.', u""N'Doye D."", u'Quinn S.']","[u'Blind D.', u'Di Maria A.', u'Herrera A.', u'Jones P.', u'Mata', u'Rojo M.', u'Rooney W. ', u'Smalling C.', u'Valdes V. ', u'Valencia A.', u'Young A.']","[u'Aluko S.', u'Bruce A.', u'Hernandez A.', u'McGregor A. ', u'Robertson A.', u'Rosenior L.', u'Sagbo Y.']","[u'Blackett T.', u'Fellaini M.', u'Januzaj A.', u'Lindegaard A. ', u'McNair P.', u'van Persie R.', u'Wilson J.']","[(u'Aluko S.', u""N'Doye D.""), (u'Fellaini M.', u'Young A.'), (u'Hernandez A.', u'Chester J.'), (u'Januzaj A.', u'Di Maria A.'), (u'Robertson A.', u'Meyler D.'), (u'Wilson J.', u'Mata J.')]",Bruce S.,van Gaal L.
Manchester United,Tottenham,3/15/2015,W,3,0,Clattenburg M. (Eng),75112,Old Trafford (Manchester),0.52,0.48,11,5,3,1,5,2,,,14,17,4,2,5,4,1,0,12,10,1,1,4 - 1 - 4 - 1,4 - 2 - 3 - 1,"[u'Blind D.', u'Carrick M.', u'de Gea D. ', u'Fellaini M.', u'Herrera A.', u'Jones P.', u'Mata', u'Rooney W. ', u'Smalling C.', u'Valencia A.', u'Young A.']","[u'Bentaleb N.', u'Chadli N.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lloris H. ', u'Mason R.', u'Rose D.', u'Townsend A.', u'Vertonghen J.', u'Walker K.']","[u'Blackett T.', u'Falcao', u'Januzaj A.', u'Lindegaard A. ', u'Pereira A.', u'Rafael', u'Wilson J.']","[u'Adebayor E.', u'Paulinho', u'Chiriches V.', u'Davies B.', u'Dembele M.', u'Lamela E.', u'Vorm M. ']","[(u'Adebayor E.', u'Chadli N.'), (u'Falcao', u'Fellaini M.'), (u'Pereira A.', u'Mata J.'), (u'Dembele M.', u'Townsend A.'), (u'Rafael', u'Carrick M.'), (u'Lamela E.', u'Mason R.')]",van Gaal L.,Pochettino M.
Stoke City,Everton,3/4/2015,W,2,0,Clattenburg M. (Eng),26431,Bet365 Stadium (Stoke on Trent),0.44,0.56,11,10,3,5,3,1,,,15,11,5,6,0,1,5,1,11,14,2,2,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Adam C.', u'Bardsley P.', u'Begovic A. ', u'Crouch P.', u'Moses V.', u""N'Zonzi S."", u'Pieters E.', u'Walters J.', u'Whelan G. ', u'Wilson M.', u'Wollscheid P.']","[u'Barry G.', u'Coleman S.', u'Garbutt L.', u'Gibson D.', u'Howard T. ', u'Jagielka P. ', u'Lennon A.', u'Lukaku R.', u'McCarthy J.', u'Naismith S.', u'Stones J.']","[u'Arnautovic M.', u'Butland J. ', u'Cameron G.', u'Diouf M.', u'Shenton O.', u'Sidwell S.', u'Teixeira']","[u'Alcaraz A.', u'Barkley R.', u'Besic M.', u'Kone A.', u'Mirallas K.', u'Osman L.', u'Robles J. ']","[(u'Arnautovic M.', u'Adam C.'), (u'Cameron G.', u'Wollscheid P.'), (u'Diouf M.', u'Crouch P.'), (u'Kone A.', u'Lennon A.'), (u'Mirallas K.', u'Naismith S.'), (u'Osman L.', u'Barry G.')]",Hughes M,Martinez R.
Burnley,West Ham,10/18/2014,L,1,3,Friend K. (Eng),,Turf Moor (Burnley),0.46,0.54,16,20,3,5,10,9,,,11,6,5,7,2,1,2,2,3,10,0,1,4 - 4 - 1 - 1,4 - 3 - 1 - 2,"[u'Arfield S.', u'Boyd G.', u'Duff M.', u'Heaton T. ', u'Ings D.', u'Jones D.', u'Jutkiewicz L.', u'Kightly M.', u'Mee B.', u'Shackell J. ', u'Trippier K.']","[u'Adrian ', u'Amalfitano M.', u'Collins J.', u'Cresswell A.', u'Downing S.', u'Jenkinson C.', u'Noble M. ', u'Reid W.', u'Sakho D.', u'Song A.', u'Valencia E.']","[u'Barnes A.', u'Chalobah N.', u'Gilks M. ', u'Long K.', u'Sordell M.', u'Wallace R.', u'Ward S.']","[u'Burke R.', u'Cole C.', u'Jaaskelainen J. ', u'Jarvis M.', u'Nolan K.', u""O'Brien J."", u'Vaz Te R.']","[(u'Barnes A.', u'Jutkiewicz L.'), (u'Chalobah N.', u'Kightly M.'), (u'Cole C.', u'Valencia E.'), (u'Sordell M.', u'Ings D.'), (u'Nolan K.', u'Song A.')]",Dyche S.,Allardyce S.
Crystal Palace,Manchester City,4/6/2015,W,2,1,Oliver M. (Eng),,Selhurst Park (London),0.31,0.69,5,22,3,4,1,10,,,11,12,4,13,2,0,3,1,11,11,2,1,4 - 1 - 4 - 1,4 - 4 - 2,"[u'Bolasie Y.', u'Dann S.', u'Delaney D. ', u'Kelly M.', u'Ledley J.', u'McArthur J.', u'Murray G.', u'Puncheon J.', u'Speroni J. ', u'Ward J.', u'Zaha W.']","[u'Aguero S.', u'Clichy G.', u'Demichelis M.', u'Dzeko E.', u'Fernandinho', u'Hart J. ', u'Kompany V. ', u'Navas J.', u'Sagna B.', u'Silva D.', u'Toure Y.']","[u'Ameobi S.', u'Boateng H.', u'Gayle D.', u'Hangeland B.', u'Hennessey W. ', u'Sanogo Y.', u'Souare P.']","[u'Caballero W. ', u'Lampard F.', u'Mangala E.', u'Milner J.', u'Nasri S.', u'Fernando', u'Zabaleta P.']","[(u'Lampard F.', u'Dzeko E.'), (u'Gayle D.', u'Zaha W.'), (u'Milner J.', u'Fernandinho'), (u'Nasri S.', u'Navas J.'), (u'Sanogo Y.', u'Murray G.'), (u'Souare P.', u'Bolasie Y.')]",Pardew A.,Pellegrini M.
Hull City,West Brom,12/6/2014,D,0,0,Oliver M. (Eng),,KC Stadium (Hull),0.49,0.51,12,6,2,3,7,1,,,17,13,3,2,1,1,3,2,10,16,1,1,3 - 4 - 1 - 2,4 - 2 - 3 - 1,"[u'Aluko S.', u'Chester J.', u'Dawson M. ', u'Elmohamady A.', u'Hernandez A.', u'Huddlestone T.', u'Livermore J.', u'McGregor A. ', u'Meyler D.', u'Quinn S.', u'Rosenior L.']","[u'Anichebe V.', u'Dorrans G.', u'Foster B. ', u'Gardner C.', u'Lescott J. ', u'McAuley G.', u'Morrison J.', u'Mulumbu Y.', u'Pocognoli S.', u'Sessegnon S.', u'Wisdom A.']","[u'Brady R.', u'Bruce A.', u'Davies C.', u'Jakupovic E. ', u'Jelavic N.', u'Robertson A.', u'Sagbo Y.']","[u'Baird Ch.', u'Berahino S.', u'Dawson C.', u'Gamboa C.', u'Ideye B.', u'Myhill B. ', u'Varela S.']","[(u'Brady R.', u'Rosenior L.'), (u'Berahino S.', u'Anichebe V.'), (u'Jelavic N.', u'Aluko S.'), (u'Ideye B.', u'Gardner C.'), (u'Robertson A.', u'Quinn S.'), (u'Varela S.', u'Sessegnon S.')]",Bruce S.,Irvine A.
Burnley,Liverpool,12/26/2014,L,0,1,Taylor A. (Eng),,Turf Moor (Burnley),0.48,0.52,16,10,0,3,12,2,,,9,7,8,2,0,4,2,0,7,5,0,1,4 - 4 - 2,3 - 4 - 3,"[u'Arfield S.', u'Barnes A.', u'Boyd G.', u'Heaton T. ', u'Ings D.', u'Jones D.', u'Keane M.', u'Marney D.', u'Mee B.', u'Shackell J. ', u'Trippier K.']","[u'Coutinho', u'Gerrard S. ', u'Henderson J.', u'Jones B. ', u'Lallana A.', u'Lucas Leiva', u'Markovic L.', u'Sakho M.', u'Skrtel M.', u'Sterling R.', u'Toure K.']","[u'Gilks M. ', u'Jutkiewicz L.', u'Kightly M.', u'Long K.', u'Reid S.', u'Vokes S.', u'Wallace R.']","[u'Balotelli M.', u'Can E.', u'Lambert R.', u'Manquillo J.', u'Mignolet S. ', u'Moreno A.', u'Ojo S.']","[(u'Jutkiewicz L.', u'Mee B.'), (u'Can E.', u'Toure K.'), (u'Lambert R.', u'Coutinho'), (u'Mignolet S. ', u'Jones B.'), (u'Vokes S.', u'Barnes A.'), (u'Wallace R.', u'Jones D.')]",Dyche S.,Rodgers B.
Hull City,Manchester City,9/27/2014,L,2,4,Taylor A. (Eng),,KC Stadium (Hull),0.4,0.6,10,20,5,6,4,9,,,4,11,3,8,0,0,2,3,10,6,0,2,4 - 4 - 2,4 - 4 - 2,"[u'Davies C. ', u'Dawson M.', u'Diame M.', u'Elmohamady A.', u'Hernandez A.', u'Huddlestone T.', u'Jelavic N.', u'Livermore J.', u'McGregor A. ', u'Robertson A.', u'Rosenior L.']","[u'Aguero S.', u'Caballero W. ', u'Clichy G.', u'Dzeko E.', u'Fernandinho', u'Kompany V. ', u'Mangala E.', u'Milner J.', u'Silva D.', u'Toure Y.', u'Zabaleta P.']","[u'Ben Arfa H.', u'Brady R.', u'Bruce A.', u'Chester J.', u'Harper S. ', u'Quinn S.', u'Ramirez G.']","[u'Demichelis M.', u'Hart J. ', u'Kolarov A.', u'Lampard F.', u'Navas J.', u'Pozo', u'Sagna B.']","[(u'Ben Arfa H.', u'Livermore J.'), (u'Demichelis M.', u'Silva D.'), (u'Brady R.', u'Robertson A.'), (u'Lampard F.', u'Aguero S.'), (u'Navas J.', u'Fernandinho'), (u'Ramirez G.', u'Hernandez A.')]",Bruce S.,Pellegrini M.
Sunderland,Manchester United,8/24/2014,D,1,1,Atkinson M. (Eng),43217,Stadium of Light (Sunderland),0.45,0.55,11,10,3,3,6,4,,,16,11,4,4,1,1,2,2,10,15,0,2,4 - 3 - 3,3 - 4 - 1 - 2,"[u'Brown W.', u'Buckley W.', u'Cattermole L.', u'Fletcher S.', u'Larsson S.', u'Mannone V. ', u""O'Shea J. "", u'Rodwell J.', u'van Aanholt P.', u'Vergini S.', u'Wickham C.']","[u'Blackett T.', u'Cleverley T.', u'de Gea D. ', u'Fletcher D.', u'Jones P.', u'Mata', u'Rooney W. ', u'Smalling C.', u'Valencia A.', u'van Persie R.', u'Young A.']","[u'Altidore J.', u'Bridcutt L.', u'Gomez J.', u'Jones B.', u'Mavrias Ch.', u'Pantilimon C. ', u'Roberge V.']","[u'Amos B. ', u'Chicharito', u'James R.', u'Januzaj A.', u'Kagawa S.', u'Keane M.', u'Welbeck D.']","[(u'Altidore J.', u'Fletcher S.'), (u'Bridcutt L.', u'Buckley W.'), (u'Gomez J.', u'Rodwell J.'), (u'Januzaj A.', u'Fletcher D.'), (u'Keane M.', u'Smalling C.'), (u'Welbeck D.', u'van Persie R.')]",Poyet G.,van Gaal L.
Arsenal,Everton,3/1/2015,W,2,0,Marriner A. (Eng),,Emirates Stadium (London),0.48,0.52,13,12,4,2,7,4,,,6,14,8,9,2,1,2,2,12,5,2,0,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Bellerin H.', u'Cazorla S. ', u'Coquelin F.', u'Gabriel', u'Gibbs K.', u'Giroud O.', u'Koscielny L.', u'Ospina D. ', u'Oxlade-Chamberlain A.', u'Ozil M.', u'Sanchez A.']","[u'Barkley R.', u'Barry G.', u'Besic M.', u'Coleman S.', u'Garbutt L.', u'Howard T. ', u'Jagielka P. ', u'Lukaku R.', u'McCarthy J.', u'Mirallas K.', u'Stones J.']","[u'Chambers C.', u'Mertesacker P.', u'Monreal N.', u'Rosicky T.', u'Szczesny W. ', u'Walcott T.', u'Welbeck D.']","[u'Alcaraz A.', u'Gibson D.', u'Kone A.', u'Lennon A.', u'Naismith S.', u'Osman L.', u'Robles J. ']","[(u'Chambers C.', u'Coquelin F.'), (u'Gibson D.', u'Barry G.'), (u'Rosicky T.', u'Oxlade-Chamberlain A.'), (u'Lennon A.', u'Mirallas K.'), (u'Naismith S.', u'Besic M.'), (u'Welbeck D.', u'Sanchez A.')]",Wenger A.,Martinez R.
Swansea,Crystal Palace,11/29/2014,D,1,1,Atkinson M. (Eng),20240,Liberty Stadium (Swansea),0.65,0.35,18,11,4,5,11,3,,,12,5,4,6,0,1,4,3,6,12,0,2,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Bartley K.', u'Bony W.', u'Fabianski L. ', u'Ki Sung-Yong', u'Montero J.', u'Rangel A.', u'Routledge W.', u'Shelvey J.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Bolasie Y.', u'Chamakh M.', u'Dann S.', u'Gayle D.', u'Hangeland B.', u'Jedinak M. ', u'Kelly M.', u'Ledley J.', u'Puncheon J.', u'Speroni J. ', u'Ward J.']","[u'Amat J.', u'Barrow M.', u'Britton L.', u'Carroll T.', u'Gomis B.', u'Richards J.', u'Tremmel G. ']","[u'Bannan B.', u'Campbell F.', u'Fryers Z.', u'Hennessey W. ', u'McArthur J.', u'Thomas J.', u'Zaha W.']","[(u'Barrow M.', u'Routledge W.'), (u'Campbell F.', u'Chamakh M.'), (u'Gomis B.', u'Bony W.'), (u'McArthur J.', u'Gayle D.'), (u'Zaha W.', u'Puncheon J.')]",Monk G.,Warnock N.
Liverpool,Newcastle Utd,4/13/2015,W,2,0,Mason L. (Eng),,Anfield Road (Liverpool),0.62,0.38,14,10,6,3,5,5,,,19,11,6,6,3,2,3,4,8,17,2,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Allen J.', u'Can E.', u'Coutinho', u'Henderson J. ', u'Ibe J.', u'Johnson G.', u'Lovren D.', u'Lucas Leiva', u'Mignolet S. ', u'Moreno A.', u'Sterling R.']","[u'Abeid M.', u'Anita V.', u'Cabella R.', u'Colback J.', u'Janmaat D.', u'Krul T. ', u'Obertan G.', u'Perez A.', u'Sissoko M. ', u'Taylor R.', u'Williamson M.']","[u'Borini F.', u'Brannagan C.', u'Jones B. ', u'Lambert R.', u'Manquillo J.', u'Markovic L.', u'Toure K.']","[u'Ameobi S.', u'Armstrong A.', u'Elliot R. ', u'Gouffran Y.', u'Gutierrez J.', u'Riviere E.', u'Sterry J.']","[(u'Borini F.', u'Ibe J.'), (u'Armstrong A.', u'Abeid M.'), (u'Lambert R.', u'Sterling R.'), (u'Gouffran Y.', u'Perez A.'), (u'Gutierrez J.', u'Obertan G.')]",Rodgers B.,Carver J.
Stoke City,Leicester,9/13/2014,L,0,1,Oliver M. (Eng),,Bet365 Stadium (Stoke on Trent),0.59,0.41,17,12,4,1,12,5,,,14,8,16,3,0,0,0,4,8,15,3,0,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Bardsley P.', u'Begovic A. ', u'Crouch P.', u'Krkic B.', u'Moses V.', u""N'Zonzi S."", u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.', u'Wilson M.']","[u'De Laet R.', u'Hamer B. ', u'Hammond D.', u'King A.', u'Konchesky P.', u'Mahrez R.', u'Moore L.', u'Morgan W. ', u'Nugent D.', u'Schlupp J.', u'Ulloa L.']","[u'Adam C.', u'Arnautovic M.', u'Assaidi O.', u'Diouf M.', u'Huth R.', u'Muniesa M.', u'Sorensen T. ']","[u'Cambiasso E.', u'Drinkwater D.', u'Knockaert A.', u'Smith A. ', u'Vardy J.', u'Wasilewski M.', u'Wood Ch.']","[(u'Cambiasso E.', u'King A.'), (u'Drinkwater D.', u'Mahrez R.'), (u'Assaidi O.', u'Walters J.'), (u'Diouf M.', u'Krkic B.'), (u'Vardy J.', u'Schlupp J.'), (u'Muniesa M.', u'Pieters E.')]",Hughes M,Pearson N.
Liverpool,Leicester,1/1/2015,D,2,2,Jones M. (Eng),44720,Anfield Road (Liverpool),0.59,0.41,18,16,6,3,9,8,,,8,15,4,5,2,1,1,4,13,10,2,2,3 - 4 - 3,4 - 1 - 4 - 1,"[u'Can E.', u'Coutinho', u'Gerrard S. ', u'Henderson J.', u'Lallana A.', u'Lucas Leiva', u'Mignolet S. ', u'Moreno A.', u'Sakho M.', u'Sterling R.', u'Toure K.']","[u'De Laet R.', u'Drinkwater D.', u'Hamer B. ', u'Hammond D.', u'James M.', u'Mahrez R.', u'Morgan W. ', u'Schlupp J.', u'Simpson D.', u'Vardy J.', u'Wasilewski M.']","[u'Borini F.', u'Lambert R.', u'Lovren D.', u'Manquillo J.', u'Markovic L.', u'Ojo S.', u'Ward D. ']","[u'Cambiasso E.', u'Knockaert A.', u'Lawrence T.', u'Moore L.', u'Nugent D.', u'Smith A. ', u'Ulloa L.']","[(u'Borini F.', u'Lallana A.'), (u'Cambiasso E.', u'Hammond D.'), (u'Lambert R.', u'Moreno A.'), (u'Markovic L.', u'Lucas L.'), (u'Nugent D.', u'Drinkwater D.'), (u'Ulloa L.', u'Vardy J.')]",Rodgers B.,Pearson N.
