home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Crystal Palace,West Ham,10/17/2015,L,1,3,Clattenburg M. (Eng),24812,Selhurst Park (London),0.38,0.62,6,24,1,4,3,12,2,8,14,11,1,9,2,4,1,0,9,11,3,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Bolasie Y.', u'Cabaye Y.', u'Dann S. ', u'Gayle D.', u'Hangeland B.', u'Hennessey W. ', u'Kelly M.', u'McArthur J.', u'Puncheon J.', u'Souare P.', u'Zaha W.']","[u'Adrian ', u'Collins J.', u'Cresswell A.', u'Jenkinson C.', u'Kouyate C.', u'Lanzini M.', u'Moses V.', u'Noble M. ', u'Payet D.', u'Sakho D.', u'Tomkins J.']","[u'Bamford P.', u'Campbell F.', u'Delaney D.', u'Jedinak M.', u'Ledley J.', u'McCarthy A. ', u'Sako B.']","[u'Carroll A.', u'Jelavic N.', u'Obiang P.', u'Ogbonna A.', u'Randolph D. ', u'Valencia E.', u'Zarate M.']","[(u'Carroll A.', u'Noble M.'), (u'Jelavic N.', u'Sakho D.'), (u'Jedinak M.', u'McArthur J.'), (u'Ledley J.', u'Cabaye Y.'), (u'Sako B.', u'Zaha W.'), (u'Zarate M.', u'Moses V.')]",Pardew A.,Bilic S.
Newcastle Utd,Aston Villa,12/19/2015,D,1,1,Atkinson M. (Eng),48234,St. James Park (Newcastle),0.47,0.53,8,10,4,7,4,3,0,0,14,9,3,7,0,0,6,3,9,14,1,3,4 - 4 - 1 - 1,4 - 3 - 1 - 2,"[u'Anita V.', u'Cisse P.', u'Colback J.', u'Coloccini F.', u'de Jong S.', u'Dummett P.', u'Elliot R. ', u'Janmaat D.', u'Mbemba Ch.', u'Sissoko M.', u'Wijnaldum G.']","[u'Ayew J.', u'Bacuna L.', u'Gueye I.', u'Guzan B. ', u'Hutton A.', u'Lescott J.', u'Okore J.', u'Sanchez C.', u'Sinclair S.', u'Veretout J.', u'Westwood A.']","[u'Darlow K. ', u'Gouffran Y.', u'Mbabu K.', u'Mitrovic A.', u'Perez A.', u'Thauvin F.', u'Tiote C.']","[u'Bunn M. ', u'Clark C.', u'Gestede R.', u'Gil C.', u'Grealish J.', u'Richardson K.', u'Traore A.']","[(u'Gestede R.', u'Sinclair S.'), (u'Mitrovic A.', u'Cisse P.'), (u'Perez A.', u'de Jong S.'), (u'Thauvin F.', u'Anita V.')]",McClaren S.,Garde R.
Swansea,Liverpool,5/1/2016,W,3,1,East R. (Eng),20972,Liberty Stadium (Swansea),0.48,0.52,18,11,9,3,4,3,5,5,12,14,4,7,1,0,2,6,12,13,2,4,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Amat J.', u'Ayew A.', u'Britton L.', u'Cork J.', u'Fabianski L. ', u'Montero J.', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Chirivella P.', u'Clyne N.', u'Coutinho', u'Ibe J.', u'Lovren D.', u'Ojo S.', u'Skrtel M. ', u'Smith B.', u'Stewart K.', u'Sturridge D.', u'Ward D. ']","[u'Barrow M.', u'Fernandez F.', u'Fulton J.', u'Gomis B.', u'Ki Sung-Yong', u'Naughton K.', u'Nordfeldt K. ']","[u'Benteke C.', u'Brannagan C.', u'Lallana A.', u'Mignolet S. ', u'Lucas Leiva', u'Teixeira J. C.', '']","[(u'Benteke C.', u'Coutinho'), (u'Brannagan C.', u'Ibe J.'), (u'Fulton J.', u'Britton L.'), (u'Lucas Leiva', u'Chirivella P.'), (u'Naughton K.', u'Montero J.')]",Guidolin F.,Klopp J.
Liverpool,Manchester United,1/17/2016,L,0,1,Clattenburg M. (Eng),43865,Anfield Road (Liverpool),0.53,0.47,19,7,4,1,10,5,5,1,17,9,5,4,3,0,0,4,6,18,0,2,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Can E.', u'Clyne N.', u'Firmino R.', u'Henderson J. ', u'Lallana A.', u'Lucas Leiva', u'Mignolet S. ', u'Milner J.', u'Moreno A.', u'Sakho M.', u'Toure K.']","[u'Blind D.', u'Darmian M.', u'de Gea D. ', u'Fellaini M.', u'Herrera A.', u'Lingard J.', u'Martial A.', u'Rooney W. ', u'Schneiderlin M.', u'Smalling C.', u'Young A.']","[u'Allen J.', u'Benteke C.', u'Caulker S.', u'Ibe J.', u'Smith B.', u'Teixeira J. C.', u'Ward D. ']","[u'Borthwick-Jackson C.', u'Depay M.', u'Mata', u'McNair P.', u'Pereira A.', u'Romero S. ', u'Varela G.']","[(u'Borthwick-Jackson C.', u'Young A.'), (u'Benteke C.', u'Toure K.'), (u'Depay M.', u'Herrera A.'), (u'Caulker S.', u'Milner J.'), (u'Mata', u'Lingard J.'), (u'Ibe J.', u'Lallana A.')]",Klopp J.,van Gaal L.
Stoke City,Everton,2/6/2016,L,0,3,Marriner A. (Eng),27733,Bet365 Stadium (Stoke on Trent),0.66,0.34,11,14,3,6,5,3,3,5,10,12,6,4,1,1,3,3,11,8,1,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Afellay I.', u'Arnautovic M.', u'Butland J. ', u'Diouf M.', u'Imbula G.', u'Johnson G.', u'Muniesa M.', u'Pieters E.', u'Shaqiri X.', u'Whelan G. ', u'Wollscheid P.']","[u'Barkley R.', u'Barry G.', u'Cleverley T.', u'Coleman S.', u'Jagielka P. ', u'Lennon A.', u'Lukaku R.', u'McCarthy J.', u'Mori R.', u'Oviedo B.', u'Robles J. ']","[u'Bardsley P.', u'Crouch P.', u'Haugaard J. ', u'Ireland S.', u'Krkic B.', u'Odemwingie P.', u'Joselu']","[u'Baines L.', u'Deulofeu G.', u'Kone A.', u'Mirallas K.', u'Osman L.', u'Pienaar S.', u'Stanek J. ']","[(u'Kone A.', u'Lukaku R.'), (u'Ireland S.', u'Afellay I.'), (u'Mirallas K.', u'Barkley R.'), (u'Osman L.', u'McCarthy J.'), (u'Odemwingie P.', u'Shaqiri X.'), (u'Joselu', u'Arnautovic M.')]",Hughes M,Martinez R.
Manchester City,Everton,1/13/2016,D,0,0,East R. (Eng),53796,Etihad Stadium (Manchester),0.55,0.45,22,7,5,2,7,3,10,2,10,8,12,5,3,4,2,5,5,6,0,1,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Aguero S.', u'Clichy G.', u'de Bruyne K.', u'Demichelis M.', u'Fernando', u'Hart J. ', u'Navas J.', u'Otamendi N.', u'Sagna B.', u'Sterling R.', u'Toure Y. ']","[u'Baines L.', u'Barkley R.', u'Barry G.', u'Besic M.', u'Deulofeu G.', u'Howard T. ', u'Jagielka P. ', u'Lukaku R.', u'Mori R.', u'Osman L.', u'Stones J.']","[u'Caballero W. ', u'Delph F.', u'Humphreys C.', u'Iheanacho K.', u'Kolarov A.', u'Silva D.', u'Zabaleta P.']","[u'Galloway B.', u'Kone A.', u'Lennon A.', u'Mirallas K.', u'Oviedo B.', u'Pienaar S.', u'Robles J. ']","[(u'Kone A.', u'Osman L.'), (u'Silva D.', u'de Bruyne K.'), (u'Pienaar S.', u'Deulofeu G.')]",Pellegrini M.,Martinez R.
Arsenal,Swansea,3/2/2016,L,1,2,Madley R. (Eng),59905,Emirates Stadium (London),0.63,0.37,18,11,4,2,8,5,6,4,14,11,7,3,3,3,0,3,8,11,0,2,4 - 2 - 3 - 1,4 - 3 - 1 - 2,"[u'Bellerin H.', u'Campbell J.', u'Cech P. ', u'Coquelin F.', u'Gabriel', u'Giroud O.', u'Mertesacker P. ', u'Monreal N.', u'Ozil M.', u'Ramsey A.', u'Sanchez A.']","[u'Amat J.', u'Ayew A.', u'Cork J.', u'Fabianski L. ', u'Fer L.', u'Gomis B.', u'Kingsley S.', u'Ki Sung-Yong', u'Naughton K.', u'Routledge W.', u'Williams A. ']","[u'Chambers C.', u'Elneny M.', u'Flamini M.', u'Gibbs K.', u'Ospina D. ', u'Walcott T.', u'Welbeck D.']","[u'Barrow M.', u'Fernandez F.', u'Fulton J.', u'Nordfeldt K. ', u'Paloschi A.', u'Rangel A.', u'Sigurdsson G.']","[(u'Fulton J.', u'Fer L.'), (u'Walcott T.', u'Sanchez A.'), (u'Rangel A.', u'Ayew A.'), (u'Welbeck D.', u'Campbell J.'), (u'Sigurdsson G.', u'Ki Sung-Yong')]",Wenger A.,Guidolin F.
Swansea,Leicester,12/5/2015,L,0,3,Oliver M. (Eng),20836,Liberty Stadium (Swansea),0.59,0.41,10,16,2,5,8,5,0,6,21,5,3,8,2,2,2,2,3,19,2,3,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Ayew A.', u'Bartley K.', u'Britton L.', u'Fabianski L. ', u'Gomis B.', u'Ki Sung-Yong', u'Naughton K.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Mahrez R.', u'Morgan W. ', u'Schmeichel K. ', u'Simpson D.', u'Ulloa L.', u'Vardy J.']","[u'Barrow M.', u'Cork J.', u'Emnes M.', u'Fernandez F.', u'Montero J.', u'Nordfeldt K. ', u'Rangel A.']","[u'Benalouane Y.', u'Inler G.', u'King A.', u'Okazaki S.', u'Schlupp J.', u'Schwarzer M. ', u'Wasilewski M.']","[(u'Barrow M.', u'Britton L.'), (u'Cork J.', u'Ki Sung-Yong'), (u'King A.', u'Ulloa L.'), (u'Montero J.', u'Routledge W.'), (u'Schlupp J.', u'Mahrez R.')]",Monk G.,Ranieri C.
Manchester City,Arsenal,5/8/2016,D,2,2,Taylor A. (Eng),54425,Etihad Stadium (Manchester),0.57,0.43,14,5,3,2,9,2,2,1,13,19,7,2,3,3,0,1,16,10,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Aguero S.', u'Clichy G.', u'de Bruyne K.', u'Fernandinho', u'Fernando', u'Hart J. ', u'Iheanacho K.', u'Mangala E.', u'Navas J.', u'Otamendi N.', u'Sagna B.']","[u'Bellerin H.', u'Cech P. ', u'Elneny M.', u'Gabriel', u'Giroud O.', u'Iwobi A.', u'Koscielny L. ', u'Monreal N.', u'Ramsey A.', u'Sanchez A.', u'Welbeck D.']","[u'Bony W.', u'Caballero W. ', u'Delph F.', u'Demichelis M.', u'Angelino', u'Sterling R.', u'Toure Y.']","[u'Campbell J.', u'Cazorla S.', u'Coquelin F.', u'Gibbs K.', u'Ospina D. ', u'Walcott T.', u'Wilshere J.']","[(u'Bony W.', u'Navas J.'), (u'Coquelin F.', u'Elneny M.'), (u'Sterling R.', u'Iheanacho K.'), (u'Walcott T.', u'Iwobi A.'), (u'Toure Y.', u'Fernando'), (u'Wilshere J.', u'Welbeck D.')]",Pellegrini M.,Wenger A.
Leicester,Bournemouth,1/2/2016,D,0,0,Marriner A. (Eng),32006,King Power Stadium (Leicester),0.53,0.47,16,9,2,0,12,4,2,5,6,9,7,1,0,2,0,2,9,5,1,1,4 - 4 - 2,4 - 1 - 4 - 1,"[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Mahrez R.', u'Morgan W. ', u'Schmeichel K. ', u'Simpson D.', u'Ulloa L.', u'Vardy J.']","[u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Gosling D.', u'King J.', u'Ritchie M.', u'Smith A.', u'Stanislas J.', u'Surman A.']","[u'De Laet R.', u'Dyer N.', u'Inler G.', u'King A.', u'Okazaki S.', u'Schwarzer M. ', u'Wasilewski M.']","[u'Distin S.', u'Federici A. ', u'MacDonald S.', u'Murray G.', u'Pugh M.', u'Rantie T.', u'Tomlin L.']","[(u'De Laet R.', u'Simpson D.'), (u'Distin S.', u'Arter H.'), (u'Dyer N.', u'Ulloa L.'), (u'Murray G.', u'King J.'), (u'Okazaki S.', u'Albrighton M.')]",Ranieri C.,Howe E.
Manchester City,Chelsea,8/16/2015,W,3,0,Atkinson M. (Eng),54331,Etihad Stadium (Manchester),0.49,0.51,18,10,8,3,6,4,4,3,16,21,5,1,1,3,3,5,19,13,4,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Aguero S.', u'Fernandinho', u'Hart J. ', u'Kolarov A.', u'Kompany V. ', u'Mangala E.', u'Navas J.', u'Sagna B.', u'Silva D.', u'Sterling R.', u'Toure Y.']","[u'Azpilicueta C.', u'Begovic A. ', u'Cahill G.', u'Costa D.', u'Fabregas C.', u'Hazard E.', u'Ivanovic B.', u'Matic N.', u'Ramires', u'Terry J. ', u'Willian']","[u'Bony W.', u'Caballero W. ', u'Clichy G.', u'Demichelis M.', u'Iheanacho K.', u'Nasri S.', u'Zabaleta P.']","[u'Blackman J. ', u'Cuadrado J.', u'Falcao', u'Loftus-Cheek R.', u'Mikel J. O.', u'Remy L.', u'Zouma K.']","[(u'Bony W.', u'Aguero S.'), (u'Cuadrado J.', u'Ramires'), (u'Falcao', u'Willian'), (u'Demichelis M.', u'Sterling R.'), (u'Nasri S.', u'Navas J.'), (u'Zouma K.', u'Terry J.')]",Pellegrini M.,Mourinho J.
Manchester United,Everton,4/3/2016,W,1,0,Marriner A. (Eng),75341,Old Trafford (Manchester),0.54,0.46,10,7,2,1,3,1,5,5,9,17,5,5,2,3,1,1,15,6,2,0,4 - 1 - 4 - 1,4 - 3 - 3,"[u'Blind D.', u'Carrick M. ', u'Darmian M.', u'de Gea D. ', u'Lingard J.', u'Martial A.', u'Mata', u'Rashford M.', u'Rojo M.', u'Schneiderlin M.', u'Smalling C.']","[u'Baines L.', u'Barkley R.', u'Cleverley T.', u'Coleman S.', u'Deulofeu G.', u'Jagielka P. ', u'Lennon A.', u'Lukaku R.', u'McCarthy J.', u'Robles J. ', u'Stones J.']","[u'Depay M.', u'Fellaini M.', u'Fosu-Mensah T.', u'Herrera A.', u'Romero S. ', u'Valencia A.', u'Young A.']","[u'Besic M.', u'Howard T. ', u'Kone A.', u'Mirallas K.', u'Mori R.', u'Niasse O. B.', u'Oviedo B.']","[(u'Fosu-Mensah T.', u'Rojo M.'), (u'Herrera A.', u'Carrick M.'), (u'Mirallas K.', u'Deulofeu G.'), (u'Valencia A.', u'Blind D.'), (u'Niasse O. B.', u'Barkley R.')]",van Gaal L.,Martinez R.
Sunderland,Liverpool,12/30/2015,L,0,1,Friend K. (Eng),45765,Stadium of Light (Sunderland),0.42,0.58,8,17,3,6,3,7,2,4,16,9,6,4,1,0,5,3,8,16,1,3,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Borini F.', u'Brown W.', u'Cattermole L. ', u'Coates S.', u'Defoe J.', u'Johnson A.', u'Jones B.', u'Mannone V. ', u""M'Vila Y."", u'Rodwell J.', u'van Aanholt P.']","[u'Benteke C.', u'Can E.', u'Clyne N.', u'Coutinho', u'Firmino R.', u'Henderson J. ', u'Lallana A.', u'Lovren D.', u'Mignolet S. ', u'Moreno A.', u'Sakho M.']","[u'Beadling T.', u'Graham D.', u'Lens J.', u'Pantilimon C. ', u'Toivonen O.', u'Watmore D.', u'Yedlin D.']","[u'Bogdan A. ', u'Ibe J.', u'Lucas Leiva', u'Randall C.', u'Smith B.', u'Teixeira J. C.', u'Toure K.']","[(u'Ibe J.', u'Coutinho'), (u'Lens J.', u'Johnson A.'), (u'Lucas Leiva', u'Henderson J.'), (u'Watmore D.', u'Rodwell J.'), (u'Yedlin D.', u'Coates S.'), (u'Toure K.', u'Firmino R.')]",Allardyce S.,Klopp J.
Arsenal,Norwich,4/30/2016,W,1,0,Jones M. (Eng),59989,Emirates Stadium (London),0.69,0.31,14,12,3,3,6,6,5,3,9,11,7,3,3,2,3,2,8,7,1,0,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Bellerin H.', u'Cech P. ', u'Elneny M.', u'Giroud O.', u'Iwobi A.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Ozil M.', u'Ramsey A.', u'Sanchez A.']","[u'Bassong S.', u'Brady R.', u'Hoolahan W.', u'Howson J.', u'Jerome C.', u'Martin R. ', u'Olsson Mart.', u""O'Neil G."", u'Pinto I.', u'Redmond N.', u'Ruddy J. ']","[u'Cazorla S.', u'Coquelin F.', u'Ospina D. ', u'Gabriel', u'Walcott T.', u'Welbeck D.', u'Wilshere J.']","[u'Dorrans G.', u'Jarvis M.', u'Mbokani D.', u'Mulumbu Y.', u'Naismith S.', u'Rudd D. ', u'Whittaker S.']","[(u'Coquelin F.', u'Sanchez A.'), (u'Jarvis M.', u'Bassong S.'), (u'Mbokani D.', u'Hoolahan W.'), (u'Gabriel', u'Mertesacker P.'), (u'Naismith S.', u'Brady R.'), (u'Welbeck D.', u'Iwobi A.')]",Wenger A.,Neil A.
West Brom,Aston Villa,1/23/2016,D,0,0,Madley R. (Eng),26165,The Hawthorns (West Bromwich),0.39,0.61,4,15,0,4,3,7,1,4,14,8,2,6,1,1,4,0,7,13,0,1,4 - 4 - 1 - 1,4 - 3 - 3,"[u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'Gardner C.', u'McAuley G.', u'McClean J.', u'Olsson J.', u'Rondon S.', u'Sessegnon S.', u'Yacob C.']","[u'Ayew J.', u'Bacuna L.', u'Bunn M. ', u'Cissokho A.', u'Gil C.', u'Gueye I.', u'Kozak L.', u'Lescott J. ', u'Okore J.', u'Richards M.', u'Westwood A.']","[u'Anichebe V.', u'Berahino S.', u'Chester J.', u'Lambert R.', u'McManaman C.', u'Myhill B. ', u'Pocognoli S.']","[u'Clark C.', u'Gestede R.', u'Grealish J.', u'Guzan B. ', u'Lyden J.', u'Sinclair S.', u'Veretout J.']","[(u'Anichebe V.', u'Rondon S.'), (u'Berahino S.', u'Gardner C.'), (u'Gestede R.', u'Kozak L.)(Veretout J.'), (u'McManaman C.', u'Sessegnon S.'), (u'Veretout J.', u'Gestede R.')]",Pulis T.,Garde R.
Tottenham,Swansea,2/28/2016,W,2,1,Jones M. (Eng),35992,White Hart Lane (London),0.57,0.43,34,10,14,4,14,2,6,4,17,14,7,7,3,3,3,12,11,14,2,3,4 - 2 - 3 - 1,4 - 3 - 1 - 2,"[u'Alderweireld T.', u'Alli D.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lamela E.', u'Lloris H. ', u'Rose D.', u'Son Heung-Min', u'Walker K.', u'Wimmer K.']","[u'Ayew A.', u'Britton L.', u'Cork J.', u'Fabianski L. ', u'Fernandez F.', u'Ki Sung-Yong', u'Paloschi A.', u'Rangel A.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Bentaleb N.', u'Chadli N.', u'Davies B.', u'Mason R.', u'Onomah J.', u'Trippier K.', u'Vorm M. ']","[u'Amat J.', u'Barrow M.', u'Fer L.', u'Gomis B.', u'Naughton K.', u'Nordfeldt K. ', u'Routledge W.']","[(u'Chadli N.', u'Lamela E.'), (u'Barrow M.', u'Paloschi A.'), (u'Fer L.', u'Britton L.'), (u'Mason R.', u'Son Heung-Min'), (u'Gomis B.', u'Ki Sung-Yong'), (u'Onomah J.', u'Kane H.')]",Pochettino M.,Guidolin F.
West Brom,Crystal Palace,2/27/2016,W,3,2,Moss J. (Eng),24806,The Hawthorns (West Bromwich),0.46,0.54,11,15,5,2,5,8,1,5,17,15,3,6,1,1,0,2,14,16,2,2,4 - 3 - 3,4 - 4 - 2,"[u'Berahino S.', u'Brunt C.', u'Dawson C.', u'Fletcher D. ', u'Foster B. ', u'Gardner C.', u'McAuley G.', u'Olsson J.', u'Rondon S.', u'Sessegnon S.', u'Yacob C.']","[u'Adebayor E.', u'Cabaye Y.', u'Dann S.', u'Delaney D. ', u'Hennessey W. ', u'Kelly M.', u'Ledley J.', u'Mutch J.', u'Ward J.', u'Wickham C.', u'Zaha W.']","[u'Anichebe V.', u'Chester J.', u'Sandro', u'Lambert R.', u'McClean J.', u'Myhill B. ', u'Pritchard A.']","[u'Bolasie Y.', u'Chamakh M.', u'Gayle D.', u'Jedinak M.', u'Lee Chung-Yong', u'Mariappa A.', u'Speroni J. ']","[(u'Bolasie Y.', u'Adebayor E.'), (u'Chester J.', u'Brunt C.'), (u'Sandro', u'Rondon S.'), (u'Gayle D.', u'Cabaye Y.'), (u'Jedinak M.', u'Ledley J.'), (u'McClean J.', u'Sessegnon S.')]",Pulis T.,Pardew A.
West Brom,Newcastle Utd,12/28/2015,W,1,0,Jones M. (Eng),26313,The Hawthorns (West Bromwich),0.52,0.48,21,7,4,2,5,3,12,2,14,10,18,6,2,1,2,3,7,13,,,3 - 4 - 2 - 1,4 - 2 - 3 - 1,"[u'Anichebe V.', u'Brunt C. ', u'Dawson C.', u'Evans J.', u'Fletcher D.', u'McAuley G.', u'Morrison J.', u'Myhill B. ', u'Olsson J.', u'Sessegnon S.', u'Yacob C.']","[u'Anita V.', u'Colback J.', u'Coloccini F. ', u'Darlow K. ', u'Dummett P.', u'Janmaat D.', u'Mbemba Ch.', u'Mitrovic A.', u'Perez A.', u'Sissoko M.', u'Wijnaldum G.']","[u'Berahino S.', u'Chester J.', u'Gamboa C.', u'Gardner C.', u'Lambert R.', u'Lindegaard A. ', u'McManaman C.']","[u'de Jong S.', u'Elliot R. ', u'Gouffran Y.', u'Lascelles J.', u'Mbabu K.', u'Thauvin F.', u'Tiote C.']","[(u'Berahino S.', u'Morrison J.'), (u'de Jong S.', u'Perez A.'), (u'Gardner C.', u'Olsson J.'), (u'Lambert R.', u'Anichebe V.'), (u'Thauvin F.', u'Colback J.'), (u'Tiote C.', u'Anita V.')]",Pulis T.,McClaren S.
Arsenal,Liverpool,8/24/2015,D,0,0,Oliver M. (Eng),60080,Emirates Stadium (London),0.66,0.34,19,15,5,8,9,4,5,3,17,6,7,8,5,4,8,5,2,13,1,4,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Bellerin H.', u'Cazorla S. ', u'Cech P. ', u'Chambers C.', u'Coquelin F.', u'Gabriel', u'Giroud O.', u'Monreal N.', u'Ozil M.', u'Ramsey A.', u'Sanchez A.']","[u'Benteke C.', u'Can E.', u'Clyne N.', u'Coutinho', u'Firmino R.', u'Gomez J.', u'Lovren D.', u'Lucas Leiva', u'Mignolet S. ', u'Milner J. ', u'Skrtel M.']","[u'Arteta M.', u'Debuchy M.', u'Flamini M.', u'Gibbs K.', u'Ospina D. ', u'Oxlade-Chamberlain A.', u'Walcott T.']","[u'Bogdan A. ', u'Ibe J.', u'Ings D.', u'Moreno A.', u'Origi D.', u'Rossiter J.', u'Sakho M.']","[(u'Ibe J.', u'Firmino R.'), (u'Moreno A.', u'Coutinho'), (u'Oxlade-Chamberlain A.', u'Coquelin F.'), (u'Rossiter J.', u'Lucas L.'), (u'Walcott T.', u'Giroud O.')]",Wenger A.,Rodgers B.
Southampton,West Ham,2/6/2016,W,1,0,Clattenburg M. (Eng),29161,St. Mary's Stadium (Southampton),0.34,0.66,8,18,2,2,3,6,3,10,13,17,4,5,0,3,2,1,17,10,1,2,3 - 4 - 3,4 - 2 - 3 - 1,"[u'Bertrand R.', u'Cedric A.', u'Clasie J.', u'Fonte J. ', u'Forster F. ', u'Long S.', u'Mane S.', u'Pelle G.', u'van Dijk V.', u'Wanyama V.', u'Yoshida M.']","[u'Adrian ', u'Antonio M.', u'Collins J.', u'Cresswell A.', u'Moses V.', u'Noble M. ', u'Payet D.', u'Reid W.', u'Song A.', u'Tomkins J.', u'Valencia E.']","[u'Austin C.', u'Juanmi', u'Martina C.', u'Romeu O.', u'Stekelenburg M. ', u'Tadic D.', u'Ward-Prowse J.']","[u'Byram S.', u'Carroll A.', u'Emenike E.', u'Obiang P.', u""O'Brien J."", u'Oxford R.', u'Randolph D. ']","[(u'Austin C.', u'Pelle G.'), (u'Byram S.', u'Tomkins J.'), (u'Carroll A.', u'Moses V.'), (u'Emenike E.', u'Antonio M.'), (u'Romeu O.', u'Mane S.'), (u'Ward-Prowse J.', u'Clasie J.')]",Koeman R.,Bilic S.
Watford,Newcastle Utd,1/23/2016,W,2,1,Marriner A. (Eng),20611,Vicarage Road (Watford),0.51,0.49,13,11,5,2,7,8,1,1,12,8,2,7,1,1,1,3,10,12,2,1,4 - 4 - 2,3 - 4 - 2 - 1,"[u'Ake N.', u'Behrami V.', u'Britos M.', u'Capoue E.', u'Cathcart C.', u'Deeney T. ', u'Gomes H. ', u'Ighalo O.', u'Jurado J. M.', u'Paredes J.', u'Watson B.']","[u'Aarons R.', u'Coloccini F. ', u'Elliot R. ', u'Janmaat D.', u'Lascelles J.', u'Mbemba Ch.', u'Mitrovic A.', u'Saivet H.', u'Shelvey J.', u'Sissoko M.', u'Wijnaldum G.']","[u'Abdi A.', u'Amrabat N.', u'Anya I.', u'Guedioura A.', u'Nyom A.', u'Pantilimon C. ', u'Prodl S.']","[u'Darlow K. ', u'Gouffran Y.', u'Marveaux S.', u'Perez A.', u'Riviere E.', u'Taylor S.', u'Thauvin F.']","[(u'Abdi A.', u'Jurado J. M.'), (u'Amrabat N.', u'Deeney T.'), (u'Gouffran Y.', u'Aarons R.'), (u'Perez A.', u'Saivet H.'), (u'Nyom A.', u'Paredes J.'), (u'Riviere E.', u'Coloccini F.')]",Flores Q.,McClaren S.
Bournemouth,Manchester City,4/2/2016,L,0,4,Madley R. (Eng),11192,Dean Court (Bournemouth),0.46,0.54,11,15,2,7,5,8,4,0,12,11,4,4,2,4,3,2,9,8,0,1,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Grabban L.', u'Gradel M.', u'King J.', u""O'Kane E."", u'Ritchie M.', u'Smith A.', u'Surman A.']","[u'Aguero S.', u'Caballero W. ', u'Clichy G.', u'de Bruyne K.', u'Fernandinho', u'Fernando', u'Mangala E.', u'Navas J.', u'Otamendi N.', u'Silva D.', u'Zabaleta P. ']","[u'Distin S.', u'Elphick T.', u'Federici A. ', u'Gosling D.', u'Iturbe J.', u'Murray G.', u'Pugh M.']","[u'Bony W.', u'Demichelis M.', u'Iheanacho K.', u'Kolarov A.', u'Nasri S.', u'Sagna B.', u'Wright R. ']","[(u'Elphick T.', u'Smith A.'), (u'Iheanacho K.', u'Aguero S.'), (u'Gosling D.', u'Gradel M.'), (u'Kolarov A.', u'de Bruyne K.'), (u'Nasri S.', u'Silva D.'), (u'Pugh M.', u'King J.')]",Howe E.,Pellegrini M.
